,wSMI,p_e,k,b,b_n,g,g_n,t,t_n,d,d_n,a_n,a,CNV,P1,P3a,P3b,probe,mind,preproc,participant
87,0.1096726926446867,0.9210581781061604,0.7775248344370856,-105.69181200004132,0.1988354614655114,-110.2273877801099,0.0928327509459743,-104.50743136080412,0.271538238824532,-104.46594223953151,0.2565307742313718,0.1802627745326103,-106.15883248120032,-5.355249263925668,3.4555967082703707e-06,3.312129612617733e-07,4.174002362179227e-07,SC,dMW,erp,15
88,0.1048639188589145,0.8807988855828871,0.7671771523178805,-107.18092383659015,0.1318554165685413,-112.417849342202,0.0475526251633382,-103.20408965995102,0.2972912829954693,-102.72213646218056,0.3318336256296529,0.1914670496429982,-105.68980775928492,8.03989816616947,2.0369259172678668e-06,-1.892445064416496e-06,3.437351538825062e-06,SC,dMW,erp,15
89,0.1153982580377815,0.9494481472269096,0.7658319536423839,-107.9406926006476,0.0841669293100475,-111.7547291702104,0.0466829262610362,-102.99530267813614,0.2381539821302198,-105.00880254433532,0.1944609406936861,0.4365352216050102,-100.72034043237798,5.461799209276648,3.3945668699785963e-06,1.307337850928229e-06,3.0434334404514835e-06,SC,dMW,erp,15
90,0.1127790932756974,0.9095524367556584,0.7669701986754964,-107.60592026971376,0.1496344086614598,-111.90396465252996,0.0633656755903013,-105.03168611223782,0.2399342527779487,-104.5791774739821,0.2869292851946547,0.2601363777756352,-104.37003211198588,-3.8874498538338966,-5.425985884008846e-06,-7.64836654554869e-09,-2.1756668363329023e-06,SC,dMW,erp,15
91,0.1077505611359828,0.930621939735623,0.7709023178807943,-105.87008030248178,0.1760978998155942,-113.22058431932324,0.0448566143817379,-104.43603226882657,0.237704746676701,-105.40044913920512,0.2049873921723964,0.3363533469535703,-103.10939334587952,9.530919632417731,-1.2371943510048907e-06,3.45394312864368e-06,3.978285677556011e-06,SC,dMW,erp,15
92,0.1052800407950187,0.9145507820532665,0.7737996688741717,-106.72435010164426,0.2234904335405176,-111.51477360648424,0.1056579465712499,-106.75519028891252,0.2331284439929221,-106.69212061504696,0.240270522355383,0.1974526535399273,-107.88052834196245,1.027240479867399,1.7109151221718835e-06,5.29632906934224e-06,3.758364735139526e-06,SC,dMW,erp,15
93,0.1026352329464015,0.9016428792224273,0.7556912251655629,-109.02494893326194,0.0864344222948059,-112.61731763290746,0.0417586554997897,-103.2702061793736,0.2656428493640914,-100.8740488064854,0.4524029681714012,0.1537611046699115,-106.2146711125164,6.968306392484411,3.5359135579801787e-06,7.387028812096356e-06,6.295505122726725e-07,SC,dMW,erp,15
94,0.1100002263775896,0.9432301692201452,0.7707988410596024,-106.8595252956522,0.1413346763726145,-111.68890299794356,0.0690086762181307,-104.14144302569343,0.2293981132253839,-102.78154329649183,0.3514939446524523,0.2087645895314185,-105.39886682069437,7.86527746388358,4.3067140711200613e-07,2.590229855377169e-06,3.094442154531473e-06,SC,dMW,erp,15
95,0.100160847701915,0.9311571865802666,0.7662458609271521,-104.90417677093416,0.1556564090820068,-110.72746793612193,0.0502117619463365,-104.1900053802602,0.1878593663231592,-102.84884171832503,0.2506657463750749,0.3556067162734225,-101.60811567740116,11.018968093337412,-1.6060892940250627e-06,-2.939348523922523e-06,-4.6891235575362994e-07,SC,dMW,erp,15
96,0.1039192044283568,0.896913453338289,0.7630380794701985,-105.79943845119364,0.1479592088743978,-111.15013331161656,0.0548401744811041,-101.13461427993914,0.3978217160433597,-103.35802027562308,0.242902655379297,0.1564762452218413,-105.78121059162125,-6.826792336716406,1.293637587837591e-07,2.20448845651714e-06,-1.3779525487612406e-06,SC,dMW,erp,15
97,0.1056046812730887,0.9484263506469832,0.7691432119205296,-103.51167545427684,0.1774380391272979,-111.0689382141466,0.0557849728288122,-104.07286107410728,0.1492004031244076,-101.9422586095015,0.2655796762014852,0.3519969087179968,-100.00551030779788,12.9452820706151,2.3032475215554543e-06,2.5236770692722485e-06,7.403529823158412e-06,SC,dMW,erp,15
0,0.1063636597076185,0.8939132678791989,0.7677980132450328,-105.56743537997424,0.1416711583304557,-110.22162882876924,0.0742727102660515,-103.32281046713636,0.2393781157643555,-100.51313820148522,0.4429354331058807,0.1017425825332564,-106.96426930741104,3.9015226792054074,4.715556065451015e-06,3.3706711630813875e-06,3.4173238051762144e-07,SC,sMW,erp,15
1,0.1043484611248631,0.8909840385464031,0.7727649006622513,-107.10462836267436,0.1280575410810464,-109.18787423845916,0.1054875825107416,-101.6959249100576,0.3748169040699937,-102.79944296947912,0.3160620171776015,0.0755759551606166,-109.77308301021854,7.672017817291984,-8.827379617968486e-07,6.188622452836822e-06,1.2535449593900655e-06,SC,sMW,erp,15
2,0.1194982341731089,0.9330049174180464,0.7731788079470195,-105.72992726737924,0.1410586372653067,-110.47575989607176,0.0602185526887387,-100.90309473460236,0.3965746129265093,-104.03221128121538,0.2240321026994121,0.1781160944200331,-104.6559662541819,2.5458366811971183,5.664108302630962e-07,-4.191532098298392e-07,1.0799075604902363e-06,SC,sMW,erp,15
3,0.1116234214043753,0.9050073389096532,0.7679014900662249,-106.79718508485588,0.1158040807629691,-108.6750444663654,0.0904311211412504,-101.10717208218438,0.3900830448844888,-103.40361953672851,0.2404846552607731,0.1631970979505184,-105.02209379767758,3.7037547621058655,1.520408870013584e-08,2.6453776425094155e-06,2.4598990476880914e-06,SC,sMW,erp,15
4,0.1055946740060705,0.9010710759267552,0.7773178807947015,-106.74067915448194,0.1073460466344058,-108.81187031184264,0.0768237309764299,-101.770308853143,0.2955845971248172,-100.34988349249905,0.4274470888324715,0.0927985364318755,-107.42875352154933,11.61161144836944,3.918352725837428e-06,4.148489023898558e-06,2.3971803544714943e-06,SC,sMW,erp,15
5,0.1134843479882136,0.9260060450300126,0.7658319536423838,-103.43371755314138,0.2438176693051281,-111.3211936759804,0.0541799896413502,-105.9509896203046,0.1458030784538565,-102.76926087901394,0.3026090777190193,0.2535901848806458,-103.66149749028546,-9.77997482391877,3.709065827577349e-06,-1.312007795733613e-06,-7.772785056194051e-07,SC,sMW,erp,15
6,0.1109051948823581,0.9414111238945768,0.7710057947019866,-106.66216893466868,0.2174059413393344,-110.584828591278,0.1072081855413846,-107.12252932129032,0.2154379133247753,-107.44482212038388,0.1999262472248331,0.2600217125696725,-105.74985280553176,12.96645874995114,-2.3146791458076613e-06,6.961778825836409e-07,2.6635058465223943e-06,SC,sMW,erp,15
7,0.1072285982250029,0.8787004060218554,0.7680049668874169,-107.45567632081286,0.1366322766422676,-110.09155493797893,0.0832550577895578,-105.47681825046666,0.2107976296569704,-101.69274291221394,0.4714766327361335,0.0978384031750705,-108.5895784720858,5.258848206796825,-5.6508665841332246e-08,3.92423504666061e-06,-9.186077813002236e-07,SC,sMW,erp,15
8,0.1098100901933975,0.8939036421579039,0.7746274834437082,-107.06356299146348,0.2129680347947653,-110.62662164758812,0.1220606493218552,-108.209037832254,0.1643434268659949,-104.81176461366184,0.374849792023645,0.1257780969937395,-110.26164351711438,-0.5468246606998891,1.1561834277671285e-06,3.974429046738286e-06,-4.019611378884776e-06,SC,sMW,erp,15
9,0.1100127649842116,0.8846688109949783,0.766038907284768,-108.0063607443998,0.1110177743772835,-110.81999083456944,0.0683515381696356,-104.76808417941764,0.2170634680709559,-100.61087009561396,0.5354326707337438,0.0681345486483808,-109.79876034947516,12.51663342474084,-1.3217430342464013e-06,1.7227775779415044e-06,2.120306432765901e-06,SC,sMW,erp,15
10,0.1090548599828117,0.9104237771944722,0.7634519867549667,-106.99927068978587,0.1959215379970581,-113.06430450221852,0.0626686856814879,-107.20777400468089,0.2068633219983284,-105.89880759138276,0.2757211878915953,0.2588252664315301,-106.28015173521388,6.04105136832602,-6.4242884911083045e-06,-6.556397185974875e-06,-1.8143558900847152e-06,SC,sMW,erp,15
11,0.1051551775366838,0.9507173485044026,0.7709023178807943,-105.1302599207628,0.2133728066146287,-111.78538092527631,0.0546802116914243,-105.23858072859116,0.2124082183510841,-106.33136830686377,0.2100971429024065,0.3094416204404563,-103.46049114625508,1.9823306895678048,-4.0087347218536825e-06,8.346399041550949e-07,-1.7584552324064894e-06,SC,sMW,erp,15
12,0.0988428842400936,0.9164336653304902,0.7690397350993374,-105.98394556696792,0.1835221960361311,-110.99921392911362,0.0666630046777586,-106.5291340036516,0.1617174530068895,-103.6563318363804,0.3228123590152175,0.2652849872640032,-104.34216928106102,-1.862648752277118,7.528414438201164e-07,1.951207405850662e-06,3.9641205764531435e-08,SC,sMW,erp,15
13,0.108664205614894,0.9460098993386836,0.7712127483443705,-106.43414826990494,0.1582616832151477,-112.92760579528913,0.0504558265260281,-102.87522802301696,0.364546991779726,-105.85716816216198,0.2198053771895868,0.2069301212895112,-105.34728632062706,5.714494103635392,-3.505410816909736e-07,3.049614406608012e-06,1.3812471260261609e-06,SC,sMW,erp,15
14,0.1064779956352352,0.9484472154528344,0.764279801324503,-106.37463810029888,0.1504697039302648,-112.58277856774912,0.0442923573325063,-103.86633609835027,0.2599406154826302,-105.10910136569008,0.2299922314689011,0.3153050917856975,-103.4191147449413,5.075385951260572,-1.2195496131017952e-06,1.465239363567329e-06,-2.460523578203033e-07,SC,sMW,erp,15
15,0.1126886396366778,0.9583956410663104,0.7807326158940392,-107.16140609695763,0.2097607902524204,-112.6267765938102,0.0836343420977323,-110.74073150770352,0.1070076131332262,-107.19848184404286,0.2457336105887408,0.3538636439278801,-105.07113105876502,2.6578282248227825,-6.959600002469512e-07,2.742583947122742e-07,-1.3552609652167618e-06,SC,sMW,erp,15
16,0.0986904840079223,0.95821756975183,0.7609685430463573,-106.07496641212586,0.1173623035160627,-112.16632907635278,0.0433217366372273,-102.5900823769462,0.2591308936692004,-104.86408543514496,0.2018858993164147,0.3782991668610947,-101.22390810489244,4.426691909133384,-4.998960603971252e-06,2.218551775789385e-06,6.449923517996575e-07,SC,sMW,erp,15
17,0.1052932313645553,0.9275183265097888,0.7705918874172182,-108.09735306403604,0.1656448428640926,-111.25040788967306,0.0911498239493157,-107.89917118793856,0.1742826227012129,-105.32184826626565,0.3481866965504273,0.2207360139349515,-107.38094867398851,3.830454164998711,2.7911198350028853e-06,8.617813968092027e-06,4.800904620954463e-06,SC,sMW,erp,15
18,0.0967112815552484,0.9610868825958084,0.772144039735099,-104.67251241268002,0.1892105115351387,-109.48233050234543,0.0752220614997273,-105.5301723924701,0.148668220352884,-102.67241469596928,0.3047746375522066,0.2821245690600433,-102.59652277723109,7.171733817384848,1.2498250371528238e-06,4.280588123074044e-06,3.165745830297817e-06,SC,sMW,erp,15
19,0.1046072595428383,0.8994179801998615,0.7671771523178804,-106.47610664728536,0.1812021786372885,-111.9408655056183,0.0643821679072638,-106.2442563423546,0.1718369902864615,-103.0257177286635,0.3608336346496054,0.2217450285193806,-104.94196130364172,6.334530371634903,-3.229143469314077e-06,-2.549502946363567e-07,3.382427564079874e-07,SC,sMW,erp,15
20,0.1100856271828827,0.9379498142069972,0.7782491721854301,-107.6318079505553,0.2010394930861073,-111.41037529006894,0.0912741566048667,-108.29877658192422,0.1657740822454216,-106.90184286737144,0.2661274729205952,0.2757847951430091,-105.89208652746942,2.774371904455185,2.5453872270695454e-06,3.5883617305351606e-06,9.803141609186814e-07,SC,sMW,erp,15
21,0.107458777312805,0.9293043558564744,0.771937086092715,-106.87729953890748,0.1282613014924944,-111.13862640893366,0.058388231982173,-105.16711314708722,0.194925020208189,-101.65318680744744,0.4302763062724424,0.1881491400447011,-105.80253889075468,7.986085840689134,8.784914136550649e-07,1.867181558466588e-06,1.7663114783367158e-07,SC,sMW,erp,15
22,0.1119448939744933,0.9239047102628036,0.7731788079470194,-106.90585011763936,0.1412153538946778,-110.05560095795786,0.0984337773033662,-105.16083541847064,0.2260235225141225,-104.42892818407238,0.2662651198233832,0.2680622264644502,-104.46098009030096,0.7782132091333184,4.694006528221043e-06,1.8236681365465264e-07,-4.61411768071392e-06,SC,sMW,erp,15
23,0.1095957004357105,0.9116949147753924,0.7729718543046354,-106.12088996109006,0.1421306491998222,-109.83411937591238,0.0865439910561973,-102.6046704319648,0.2999309703009937,-102.99552920585664,0.303698591217638,0.1676957982253488,-105.64672263351288,0.7458140539821095,2.665749464044574e-06,-1.9416016822994326e-06,3.5830213701392523e-06,SC,sMW,erp,15
24,0.1100007749588848,0.9189430330532592,0.7649006622516553,-104.0365396412788,0.1793661232165226,-109.98036446916038,0.0533564707087443,-101.39305264905224,0.2780792001113767,-102.83655423407028,0.222558629087022,0.2666395768763342,-102.20850836053556,3.818423971283952,2.639027990105904e-06,-2.389567800352378e-06,-2.1232388913423686e-06,SC,sMW,erp,15
25,0.0966259493345274,0.929790270530022,0.7659354304635759,-105.83063830867638,0.1311708248379853,-110.44855898694092,0.0591450021591839,-104.36973608669769,0.1746304702764703,-102.67762282092916,0.30984358150469,0.3252101212216703,-101.92551979525544,2.028026057737195,-9.4213099063824e-06,-8.12233720249136e-07,5.058724604241304e-07,SC,sMW,erp,15
26,0.1098755964548216,0.8793142426377214,0.772144039735099,-106.50838509806064,0.1702798705231966,-111.01200778050716,0.0808920969555817,-107.68211628295364,0.119596103028931,-101.30554979750224,0.5145862229720701,0.1146457065202204,-108.59030874026546,6.9852576859178335,-3.583097078395788e-06,2.33059184425378e-06,-3.0085610719615073e-09,SC,sMW,erp,15
27,0.110065918142228,0.9424708345156868,0.7644867549668872,-106.52101970122628,0.1458539241642896,-111.92584702707596,0.0502310881135297,-104.85823650228008,0.2193791238698108,-104.00056915334532,0.3018638810501609,0.2826719828022087,-104.07412875022364,-1.4582523478919809,-3.605579250168857e-08,9.650455838953451e-07,3.851466338670353e-06,SC,sMW,erp,15
28,0.1042956820992773,0.8853674113735494,0.7608650662251655,-108.62673299278616,0.1124703725566633,-113.82716764699752,0.0466748677138317,-105.18056960215384,0.1977090624145724,-100.98356957910607,0.5272707889358557,0.1158749083790767,-107.9872479951118,-4.120247439740754,-3.559185935917465e-06,2.3963164246818176e-06,1.4091329217696411e-06,SC,sMW,erp,15
29,0.1040268300526994,0.9021533505493804,0.7693501655629136,-107.52512464531316,0.1245472163455303,-112.54415382014122,0.0456348330955958,-102.44541731566966,0.3766007180992291,-103.22532683216777,0.3318103400521676,0.121406892407477,-108.03300842532236,8.66076807552938,-3.530716837472389e-06,-2.6370408958339257e-06,4.982762210996012e-06,SC,sMW,erp,15
30,0.1114287520379883,0.9405732762220956,0.7627276490066224,-108.36947628626156,0.1568347896447947,-112.0049794391586,0.0737306298550392,-107.485453654836,0.1889887144928166,-105.63692762341952,0.3112263001024338,0.2692195659049156,-106.22422140317428,7.34732212708031,-2.299462747868828e-06,9.15195141897813e-07,1.828850771563911e-07,SC,sMW,erp,15
31,0.1128835705454435,0.8960375859511951,0.7722475165562911,-107.47050484534034,0.1902212224288901,-112.4044063278824,0.0777279060330825,-105.91480140140293,0.2428594823144857,-104.35085849345046,0.3661354282964392,0.1230559609271023,-109.58096442930284,5.716836887905619,1.0616879312851218e-06,1.9110916286264392e-06,1.033822819816994e-06,SC,sMW,erp,15
32,0.1117520563562348,0.9140850821265812,0.7705918874172182,-108.01813836974031,0.1388733018758846,-112.2520154460519,0.0791078795698065,-105.04280656905928,0.2600424566476693,-104.88731320343128,0.291814384683665,0.2301619772229743,-105.6913197544582,2.9655581483060285,6.689491550912555e-07,-1.6828054887273328e-06,2.3604730331885068e-06,SC,sMW,erp,15
33,0.1138163907999608,0.9148090556763958,0.7600372516556291,-108.5540684946128,0.0789067426712316,-111.74908485682914,0.0445705937953958,-103.89056957511582,0.1979696594499884,-100.40255188252638,0.4659810849489345,0.2125719191344495,-104.88314074098882,-2.031787563161891,8.738564718739987e-07,-6.077165819314064e-06,1.6230354051445012e-06,SC,sMW,erp,15
34,0.1144217648620287,0.9106144533327842,0.7734892384105956,-106.39176016798528,0.2341398906876049,-112.18287782252094,0.0717673098617448,-108.68214320517666,0.1504047351596248,-104.89301141774028,0.3732296510980502,0.1704584131929752,-108.26870855376244,-2.106504571969384,4.303422434072732e-07,2.114710225629711e-06,9.181266560216313e-08,SC,sMW,erp,15
35,0.1117631380715399,0.9265601474185836,0.7712127483443705,-105.56761013807969,0.147441204276284,-113.00674860406832,0.0397447096891895,-104.84079620719656,0.1599347798362668,-101.03821116368064,0.3916007666461726,0.261278539552087,-102.73960126775182,6.20278282147063,8.102362741693113e-08,1.985051838532903e-07,2.6364866097126297e-06,SC,sMW,erp,15
36,0.1181975025086941,0.9453034920795343,0.7666597682119202,-106.27218320046713,0.1238434686489895,-110.79079629627049,0.0550160158889812,-102.17975844017646,0.3116802942036531,-105.64778848755536,0.1489940140764689,0.3604662071819071,-101.6216462884193,4.287943447689303,3.4690844089500395e-06,2.2369550078922877e-06,1.3911657413093289e-06,SC,sMW,erp,15
37,0.1102058733382456,0.9501756897704222,0.7801117549668871,-106.58724483814652,0.1866951306169748,-110.66263120247592,0.0928128355186142,-106.56018735865888,0.1842209559822211,-105.74492446200748,0.2300570258101458,0.306214052072044,-104.76646346291108,9.813063786868904,-1.7096990910614896e-06,9.404560248181192e-07,-9.536681617667608e-07,SC,sMW,erp,15
38,0.1037223507937743,0.9372941146575972,0.7750413907284764,-105.21182220695198,0.1818425306343677,-111.73418789528624,0.0464093790101283,-101.73779323975016,0.3788663323062962,-105.716049050299,0.1822533598155122,0.2106283982336954,-104.34935939697876,5.118961096276413,3.688629186418017e-06,4.347310843973981e-06,3.57802199539007e-06,SC,sMW,erp,15
39,0.1065381108619912,0.891089986487332,0.7742135761589399,-106.1105381998783,0.2407001934094435,-111.64355108321968,0.1007228303906374,-106.48490490353888,0.2401395281114969,-105.97088809567713,0.2695249680192315,0.1489124800691906,-108.8908700579846,5.21472134927596,9.17025301534923e-07,3.466125314129823e-06,-8.632661814022664e-07,SC,sMW,erp,15
40,0.1055213833409649,0.920292776397778,0.7723509933774831,-106.54035257994846,0.1866342675075058,-110.88342505606128,0.070202330757484,-104.00713110349648,0.3014521166039923,-104.72745292638326,0.2915990308317861,0.1501122542992316,-106.73549062929112,-4.7824031067863935,-1.934071636404936e-06,4.568573234813283e-06,-1.1174525934909265e-07,SC,sMW,erp,15
41,0.1049112302821834,0.9401624592317962,0.7733857615894036,-106.59007075217326,0.1415214923588575,-110.55771571733187,0.073070095811519,-103.56707829818744,0.273978651468127,-105.46710252074044,0.2273187454390406,0.2841110149224557,-103.80429798086296,2.629913676423125,3.424691295663241e-06,-2.1543303595067038e-07,9.494160259040252e-07,SC,sMW,erp,15
42,0.1116468768523335,0.917235826693298,0.7697640728476817,-106.73135479608236,0.1587940700039448,-112.04334292496456,0.0606132960423263,-104.14106224102488,0.2812962207387361,-104.60612164681154,0.2682507278278385,0.2310456853871542,-105.01618694267026,7.329317327479988,3.640361136648194e-07,2.2900227703440757e-06,5.352129455234257e-06,SC,sMW,erp,15
43,0.116894524972308,0.9058142660987994,0.7729718543046354,-105.0544673516369,0.3006528352108536,-111.15834425013692,0.1032574193347412,-108.543398180478,0.1356244294089725,-106.55299794867022,0.2558295365982822,0.2046357794471504,-106.82045462613144,2.3691674615601985,6.385500682905132e-06,4.131895276195664e-07,1.9862730858292355e-06,SC,sMW,erp,15
44,0.106818635813781,0.9191930224049396,0.7739031456953638,-107.01906333895244,0.1498610333457963,-111.5727832449061,0.0756432729368835,-106.59652826557698,0.1570391869463134,-104.11939396776164,0.3335791330715211,0.2838773736994855,-104.45471625002548,4.740105371962111,2.150768862872614e-06,6.813757364302352e-06,3.053504038412324e-06,SC,sMW,erp,15
45,0.110236076376074,0.9087298978412224,0.7575538079470197,-106.01676684927608,0.1434904920331403,-111.91794765961164,0.0465136898757103,-102.65406879196736,0.2919021640592987,-101.47080884546004,0.3641228792927709,0.1539707747390797,-105.5283115043242,9.314662917244252,-2.143386956170274e-06,2.382419085504973e-06,-9.98253409310163e-07,SC,sMW,erp,15
46,0.1112698941871467,0.9424603085848106,0.7709023178807943,-105.94256500205556,0.1264350031571446,-109.35878487136604,0.0760969225565756,-101.25344886918802,0.3405325704890592,-103.81586130984276,0.2061501384019281,0.2507853653952923,-102.9300658166181,-2.725774217816486,-7.757379285764467e-07,1.561051323276509e-07,-1.2275011881354443e-06,SC,sMW,erp,15
47,0.1083303053325738,0.9549950010437523,0.7765935430463572,-104.60267210817918,0.1948981337215704,-112.57351949645552,0.0463475445767425,-104.47314470157916,0.2108546537244752,-105.60175381993646,0.1984254489402853,0.3494742190369264,-102.3861447951208,6.210466462501204,5.655890627151773e-07,4.44234438590951e-06,3.676074351889229e-06,SC,sMW,erp,15
48,0.1173773553687383,0.9792260074553044,0.7691432119205295,-106.2715658732778,0.1778242203479234,-112.16983066526392,0.0604608150895492,-106.94938184451956,0.156145598738508,-107.22935604665204,0.1375862514145394,0.4679831144094799,-101.43699274373373,0.9706572329989256,-1.433744212192583e-06,1.6766281228401705e-07,2.733466573815762e-06,SC,sMW,erp,15
49,0.1185341306155299,0.9387915539805944,0.7685223509933772,-106.85162737532818,0.155070115372685,-112.27210585069602,0.0560488571291182,-106.35050065159982,0.1970003693136192,-106.21593626880762,0.2011554265216911,0.3907252316628864,-103.07189099767314,5.413198085879119,-1.8941279671164555e-06,3.14926796986388e-06,3.942512071397692e-06,SC,sMW,erp,15
50,0.1100521935439891,0.9184114804319768,0.7715231788079466,-107.01872236585884,0.2020988041165144,-111.70255458335193,0.0794955524012254,-104.36854002845897,0.3289520791466385,-106.63935521995812,0.2128832046268796,0.176570359708742,-107.51539102535564,10.380824868517688,-1.7669178644781818e-06,6.472949364643767e-07,1.5843841101587083e-06,SC,sMW,erp,15
51,0.1096216068386568,0.9183278183209038,0.7715231788079467,-106.98361511908296,0.159768459977084,-112.14687355199425,0.0638813535679702,-106.66477869326953,0.1601476343510098,-102.96486153946248,0.3764012087031481,0.2398013434007878,-104.96564464945172,4.386925833364,-4.510257248451805e-06,-6.209542287151108e-06,1.269769832991014e-06,SC,sMW,erp,15
52,0.1093876084823154,0.9498031623736016,0.7688327814569533,-105.35774672503376,0.15259293581151,-110.9024500207995,0.0602246670476561,-102.8788286783102,0.2578839335187047,-102.79604025745562,0.2684633082454216,0.2608351553767075,-102.9238393166698,0.3831516628542577,-3.940515318154307e-07,3.6552651922753754e-06,2.8662991732852107e-06,SC,sMW,erp,15
53,0.1046753521198665,0.8919413317459077,0.7586920529801323,-107.15758392386878,0.1181061523215507,-110.22619422270608,0.0714214488312001,-104.93167081331808,0.1683089588068187,-100.5148348659124,0.4664833720404887,0.1756800679999416,-105.25201454341897,-5.324496596940441,1.6519872999919068e-07,-3.975126144425854e-06,-5.012512849375646e-07,SC,sMW,erp,15
54,0.1042656738913812,0.9530773573706588,0.7663493377483441,-105.016980858945,0.1785720865916941,-111.2897975167138,0.0622578736380409,-106.05842354367778,0.1397824481157924,-105.17864206410468,0.2210225217988043,0.3983650698556681,-101.61435514038595,0.477252701466083,-3.467411081423709e-06,6.8336626328806604e-06,1.8090182792107264e-06,SC,sMW,erp,15
55,0.1063751217580081,0.91517463404831,0.776283112582781,-106.56307200308603,0.2068142836350198,-110.9855801312714,0.0982346214504661,-106.52028185564744,0.247468147303962,-105.1055750002449,0.3058695739226027,0.1416133736879493,-108.41760375273644,2.5647854021429697,-3.6539913748401177e-06,1.4225961290416568e-06,-3.915479042888182e-07,SC,sMW,erp,15
56,0.1136286673927054,0.9534870222442172,0.7719370860927148,-104.32702556895232,0.1603500812465713,-109.33933966686402,0.0693617427978895,-103.92582722229716,0.1723994915944212,-102.7330095989742,0.2733684929642174,0.3245201913969006,-101.37602134998689,3.108920293237758,2.8957790050251046e-06,-5.936824521906236e-07,-3.338377268790105e-07,SC,sMW,erp,15
57,0.1207979731915423,0.958005857900436,0.7759726821192049,-105.80044528616727,0.2195164836070587,-110.55655939820488,0.1012708619791875,-107.19960766502253,0.1621813899610878,-106.758406458349,0.1979749977850339,0.319056266667632,-104.20283986902116,9.931726984849393,-2.085473297486466e-06,4.077785420594572e-06,4.463881876842125e-06,SC,sMW,erp,15
58,0.1058298403969214,0.9100148458659296,0.7740066225165558,-106.38024821683685,0.178978365870723,-110.99743657893887,0.0738210315576577,-104.681924685562,0.2389865980052316,-103.97691378004431,0.3161968570274681,0.1920171475389196,-105.73358121134764,14.109854311861456,2.9091456627781934e-06,2.68975482067447e-06,4.1040261807372165e-06,SC,sMW,erp,15
59,0.1165492160817951,0.9364486177260352,0.7756622516556287,-105.38768591734468,0.1694969864373207,-109.79527800696444,0.084057609325569,-104.6158424830938,0.2076189859546885,-102.6261975890676,0.3480528781496571,0.1907735401327646,-105.54390184300188,7.491747245531134,2.6862082191957024e-06,2.709999613477356e-06,2.919334944176017e-06,SC,sMW,erp,15
60,0.1135464440093931,0.9691266074437984,0.7673841059602646,-104.73864476503536,0.152770826292771,-111.17146032367933,0.0385064525562746,-102.68055480072658,0.2051928745682545,-105.80549380965606,0.130851264438167,0.4726785821445325,-98.94032299087117,9.496051553421507,-2.615326745264228e-06,-2.627007272640877e-07,1.650580992164139e-06,SC,sMW,erp,15
61,0.1130931282531981,0.9400619981361732,0.7695571192052977,-104.90082670975916,0.2199482450144235,-110.407684639903,0.0751056086430221,-103.74941521886,0.2685829182122854,-103.88054758985544,0.2624779073740407,0.1738853207562281,-105.90196698442163,-5.952175622776396,2.8985808786436933e-06,9.5607277774752e-07,1.8514220418985529e-06,SC,sMW,erp,15
0,0.1024540336465911,0.921103298691478,0.7721440397350989,-106.2324295706915,0.1752405814521449,-112.80098162196714,0.0532356609009261,-106.17570745250198,0.1624775342408924,-102.98169282739156,0.3491947549013944,0.2598514685046419,-104.61007527233762,9.085059686894471,-7.552928037403076e-06,-1.24754821851247e-06,-1.0552619475309611e-06,PC,sMW,erp,15
1,0.1196099897095787,0.9454910870736396,0.764279801324503,-105.43384906073648,0.1054900330718312,-111.4653719050486,0.0306177300487302,-100.82649861170007,0.2837349145047144,-101.72671476130029,0.2723405420520151,0.3078167803227091,-100.66210056929812,1.074024580801875,4.889481613342099e-06,6.588303835429323e-06,5.436335065715489e-07,PC,sMW,erp,15
2,0.1009161092308531,0.9411188504683132,0.7629346026490065,-108.90590985889872,0.1242161297301174,-113.4393927759725,0.0525626879149275,-106.19551459405204,0.2188778085903561,-105.54986112884242,0.265937973164384,0.3384054006002149,-104.44439294933436,0.144528917017207,9.32430041844488e-08,3.722739778075777e-06,-2.3811256835657503e-06,PC,sMW,erp,15
3,0.1211515852987199,0.897369420581999,0.7692466887417214,-107.21656984063164,0.151939860264944,-112.96909095985902,0.0458528810239766,-104.37858622661209,0.329878389368771,-105.02298570745174,0.2696120954352892,0.2027167739070191,-106.3208564053702,1.645513486214227,7.478017078984217e-06,6.657139189122369e-06,1.2643854763278676e-06,PC,sMW,erp,15
4,0.1097553732196817,0.964800522804162,0.7700745033112579,-107.42942553363837,0.1254569775546833,-112.46737346811533,0.0456052125661968,-104.70453250524264,0.2690680950369143,-105.90681599649692,0.2011954067753062,0.3586743080668992,-103.54222020679484,-3.575065706261213,-3.553316829964583e-06,1.0618809900445e-06,2.002153223824154e-06,PC,sMW,erp,15
5,0.102826924763917,0.9492023962802236,0.7660389072847679,-104.81371246233016,0.1093815848120935,-109.1433046391247,0.0586664855309467,-100.80207202472587,0.2789485068758723,-100.6238118972479,0.2799313802757175,0.2730720425053698,-100.75914512893868,4.877815483568559,2.1966082214232987e-06,3.11862629992581e-06,8.688464052495858e-07,PC,sMW,erp,15
6,0.1125345165446166,0.9476499497748144,0.7690397350993374,-107.29964021861328,0.1448695710424316,-109.97569857399144,0.0832479367432719,-104.63657593244668,0.2365515126805581,-104.82215041085564,0.2765031009073398,0.2588278786263985,-104.57909173615658,12.05851075414068,2.2085127762527147e-06,6.21744332113863e-06,3.141636765363757e-06,PC,sMW,erp,15
