,number,value,datetime_start,datetime_complete,duration,params_max_depth,params_max_features,params_min_samples_leaf,params_n_estimators,state
729,729,0.5375235297110297,2024-01-04 14:21:40.751954,2024-01-04 14:21:42.966121,0 days 00:00:02.214167,13,0.3685267898203457,9,28,COMPLETE
335,335,0.5374408577533578,2024-01-04 14:07:01.754674,2024-01-04 14:07:04.140782,0 days 00:00:02.386108,22,0.8929818231438398,8,30,COMPLETE
842,842,0.5373550061050061,2024-01-04 14:25:54.558638,2024-01-04 14:25:56.761516,0 days 00:00:02.202878,10,0.7072078976303469,7,26,COMPLETE
708,708,0.5373263888888888,2024-01-04 14:20:56.375478,2024-01-04 14:20:58.497735,0 days 00:00:02.122257,15,0.4752274748068784,9,25,COMPLETE
79,79,0.5373073107448108,2024-01-04 13:57:04.382931,2024-01-04 13:57:07.167463,0 days 00:00:02.784532,13,0.38418069692502094,8,46,COMPLETE
932,932,0.537161044973545,2024-01-04 14:29:17.061258,2024-01-04 14:29:19.155356,0 days 00:00:02.094098,9,0.281499465571022,8,22,COMPLETE
354,354,0.5370751933251934,2024-01-04 14:07:44.232635,2024-01-04 14:07:46.213331,0 days 00:00:01.980696,31,0.7899733418483061,7,20,COMPLETE
84,84,0.5370720136345136,2024-01-04 13:57:16.491057,2024-01-04 13:57:18.691786,0 days 00:00:02.200729,12,0.3087698971050978,13,28,COMPLETE
977,977,0.5369066697191697,2024-01-04 14:30:57.721321,2024-01-04 14:30:59.967414,0 days 00:00:02.246093,18,0.11712761441069497,8,29,COMPLETE
754,754,0.5368049196174196,2024-01-04 14:22:35.715061,2024-01-04 14:22:37.983490,0 days 00:00:02.268429,10,0.2950547487821791,8,30,COMPLETE
156,156,0.5364169973544974,2024-01-04 14:00:18.537361,2024-01-04 14:00:20.881057,0 days 00:00:02.343696,6,0.5312455146000656,7,32,COMPLETE
572,572,0.5363565832315832,2024-01-04 14:15:55.690200,2024-01-04 14:15:57.981362,0 days 00:00:02.291162,8,0.5277965919548403,8,31,COMPLETE
927,927,0.5359623015873015,2024-01-04 14:29:06.131651,2024-01-04 14:29:08.237653,0 days 00:00:02.106002,7,0.12697545459282877,8,24,COMPLETE
639,639,0.5359623015873015,2024-01-04 14:18:24.033168,2024-01-04 14:18:26.145645,0 days 00:00:02.112477,11,0.12509834171315964,8,24,COMPLETE
759,759,0.5359559422059422,2024-01-04 14:22:46.685212,2024-01-04 14:22:48.843911,0 days 00:00:02.158699,9,0.4650478494114868,7,24,COMPLETE
252,252,0.5359336843711844,2024-01-04 14:03:59.697853,2024-01-04 14:04:01.941079,0 days 00:00:02.243226,10,0.5087493993287601,7,29,COMPLETE
247,247,0.5359336843711844,2024-01-04 14:03:48.519273,2024-01-04 14:03:50.851587,0 days 00:00:02.332314,12,0.5045055249965509,7,29,COMPLETE
701,701,0.5359305046805046,2024-01-04 14:20:41.659255,2024-01-04 14:20:43.909151,0 days 00:00:02.249896,6,0.2836898178821512,8,29,COMPLETE
781,781,0.535752442002442,2024-01-04 14:23:36.170848,2024-01-04 14:23:38.233634,0 days 00:00:02.062786,6,0.4557483979753015,9,23,COMPLETE
434,434,0.5357492623117622,2024-01-04 14:10:45.207573,2024-01-04 14:10:47.629700,0 days 00:00:02.422127,12,0.4616730864754504,7,35,COMPLETE
405,405,0.5357238247863247,2024-01-04 14:09:39.546476,2024-01-04 14:09:41.795143,0 days 00:00:02.248667,11,0.9957430190237925,7,29,COMPLETE
820,820,0.5353772385022385,2024-01-04 14:25:03.700323,2024-01-04 14:25:05.834721,0 days 00:00:02.134398,8,0.47760455100322974,7,24,COMPLETE
154,154,0.5352564102564102,2024-01-04 14:00:13.726188,2024-01-04 14:00:16.163750,0 days 00:00:02.437562,6,0.5599938630477626,7,36,COMPLETE
226,226,0.5352500508750508,2024-01-04 14:02:59.933109,2024-01-04 14:03:02.112377,0 days 00:00:02.179268,7,0.5027304430947305,8,24,COMPLETE
678,678,0.5352500508750508,2024-01-04 14:19:52.257559,2024-01-04 14:19:54.351758,0 days 00:00:02.094199,13,0.5123076947541064,8,24,COMPLETE
935,935,0.5352373321123322,2024-01-04 14:29:23.655838,2024-01-04 14:29:25.797186,0 days 00:00:02.141348,8,0.4446909519958223,7,24,COMPLETE
615,615,0.5352373321123322,2024-01-04 14:17:31.198033,2024-01-04 14:17:33.289930,0 days 00:00:02.091897,10,0.4473875358590258,7,24,COMPLETE
360,360,0.5350242928367929,2024-01-04 14:07:56.983500,2024-01-04 14:07:59.137847,0 days 00:00:02.154347,13,0.6685677351669004,8,25,COMPLETE
319,319,0.5350052146927147,2024-01-04 14:06:26.873499,2024-01-04 14:06:29.049435,0 days 00:00:02.175936,29,0.6249044239926538,9,26,COMPLETE
469,469,0.5349416208791209,2024-01-04 14:12:06.086654,2024-01-04 14:12:08.289699,0 days 00:00:02.203045,4,0.4984714807911603,7,24,COMPLETE
62,62,0.5348812067562068,2024-01-04 13:56:22.918417,2024-01-04 13:56:25.354053,0 days 00:00:02.435636,16,0.4462702403006792,7,35,COMPLETE
412,412,0.5347603785103785,2024-01-04 14:09:54.534627,2024-01-04 14:09:56.619891,0 days 00:00:02.085264,7,0.4538550494362845,9,23,COMPLETE
696,696,0.5343819953194953,2024-01-04 14:20:30.465726,2024-01-04 14:20:32.704877,0 days 00:00:02.239151,7,0.4697196856233165,7,29,COMPLETE
490,490,0.5343501984126984,2024-01-04 14:12:52.651885,2024-01-04 14:12:54.727290,0 days 00:00:02.075405,6,0.5177039132825325,9,23,COMPLETE
116,116,0.5343342999592999,2024-01-04 13:58:36.978236,2024-01-04 13:58:39.467672,0 days 00:00:02.489436,14,0.35476841919283186,11,38,COMPLETE
254,254,0.534302503052503,2024-01-04 14:04:05.449037,2024-01-04 14:04:07.812274,0 days 00:00:02.363237,9,0.5260909818976844,8,30,COMPLETE
362,362,0.5342293701668701,2024-01-04 14:08:01.374160,2024-01-04 14:08:03.597417,0 days 00:00:02.223257,12,0.6120842743738306,6,27,COMPLETE
130,130,0.5342261904761905,2024-01-04 13:59:13.927588,2024-01-04 13:59:16.713814,0 days 00:00:02.786226,15,0.5286634539702629,6,46,COMPLETE
331,331,0.5342039326414326,2024-01-04 14:06:53.086146,2024-01-04 14:06:55.465717,0 days 00:00:02.379571,13,0.6979709019924029,7,34,COMPLETE
209,209,0.5341212606837606,2024-01-04 14:02:22.239727,2024-01-04 14:02:24.474162,0 days 00:00:02.234435,8,0.4780977932658165,9,25,COMPLETE
322,322,0.5339654558404558,2024-01-04 14:06:33.585946,2024-01-04 14:06:35.703026,0 days 00:00:02.117080,32,0.7148026733547903,9,24,COMPLETE
766,766,0.5339463776963776,2024-01-04 14:23:01.335330,2024-01-04 14:23:03.461499,0 days 00:00:02.126169,11,0.42986657505384107,7,25,COMPLETE
613,613,0.5338001119251119,2024-01-04 14:17:26.960997,2024-01-04 14:17:28.876194,0 days 00:00:01.915197,11,0.4876425711517357,9,17,COMPLETE
592,592,0.533746057183557,2024-01-04 14:16:39.932647,2024-01-04 14:16:42.153061,0 days 00:00:02.220414,16,0.43039258275847464,8,27,COMPLETE
13,13,0.5336538461538461,2024-01-04 13:54:21.555200,2024-01-04 13:54:23.052724,0 days 00:00:01.497524,7,0.4243256242647812,20,2,COMPLETE
484,484,0.5336347680097681,2024-01-04 14:12:38.759722,2024-01-04 14:12:40.712095,0 days 00:00:01.952373,15,0.5361933224227383,7,18,COMPLETE
413,413,0.5335902523402523,2024-01-04 14:09:56.621389,2024-01-04 14:09:58.769835,0 days 00:00:02.148446,9,0.884236961645053,8,25,COMPLETE
843,843,0.5333199786324786,2024-01-04 14:25:56.763096,2024-01-04 14:25:58.960516,0 days 00:00:02.197420,3,0.4537264994904412,8,23,COMPLETE
998,998,0.5332818223443223,2024-01-04 14:31:47.187591,2024-01-04 14:31:49.273164,0 days 00:00:02.085573,11,0.5037798985314658,9,23,COMPLETE
761,761,0.5329161579161579,2024-01-04 14:22:50.447142,2024-01-04 14:22:52.697583,0 days 00:00:02.250441,17,0.8974808087077761,8,29,COMPLETE
107,107,0.5328811813186813,2024-01-04 13:58:14.773596,2024-01-04 13:58:17.027366,0 days 00:00:02.253770,13,0.6104512062725163,1,26,COMPLETE
337,337,0.5328493844118845,2024-01-04 14:07:06.332297,2024-01-04 14:07:08.691555,0 days 00:00:02.359258,14,0.6329682699795789,8,32,COMPLETE
123,123,0.5326395248270248,2024-01-04 13:58:55.180988,2024-01-04 13:58:58.257242,0 days 00:00:03.076254,24,0.4452696138842505,8,57,COMPLETE
974,974,0.5325791107041107,2024-01-04 14:30:50.710155,2024-01-04 14:30:52.887409,0 days 00:00:02.177254,13,0.7611137414156834,10,27,COMPLETE
644,644,0.5325441341066341,2024-01-04 14:18:34.927954,2024-01-04 14:18:37.285928,0 days 00:00:02.357974,10,0.4232141571909761,7,30,COMPLETE
626,626,0.532534595034595,2024-01-04 14:17:55.459064,2024-01-04 14:17:57.536115,0 days 00:00:02.077051,11,0.5940700990799234,8,22,COMPLETE
465,465,0.5325027981277981,2024-01-04 14:11:56.733085,2024-01-04 14:11:59.015188,0 days 00:00:02.282103,12,0.5307935017920127,7,30,COMPLETE
551,551,0.5322102665852666,2024-01-04 14:15:10.368695,2024-01-04 14:15:12.611881,0 days 00:00:02.243186,10,0.504703402520453,9,28,COMPLETE
224,224,0.532184829059829,2024-01-04 14:02:55.560976,2024-01-04 14:02:57.630829,0 days 00:00:02.069853,8,0.536445015935599,8,21,COMPLETE
563,563,0.532184829059829,2024-01-04 14:15:36.114973,2024-01-04 14:15:38.235473,0 days 00:00:02.120500,25,0.5193237061062064,8,21,COMPLETE
456,456,0.5319908679283679,2024-01-04 14:11:34.636269,2024-01-04 14:11:38.013066,0 days 00:00:03.376797,9,0.5219986963811756,8,64,COMPLETE
675,675,0.5318859381359381,2024-01-04 14:19:43.771463,2024-01-04 14:19:45.828843,0 days 00:00:02.057380,19,0.4426581526235137,8,22,COMPLETE
980,980,0.5318795787545788,2024-01-04 14:31:04.451363,2024-01-04 14:31:07.400659,0 days 00:00:02.949296,15,0.5030120875449456,9,53,COMPLETE
949,949,0.531857320919821,2024-01-04 14:29:54.263748,2024-01-04 14:29:56.529953,0 days 00:00:02.266205,10,0.4265233959726155,8,29,COMPLETE
293,293,0.5317555708180708,2024-01-04 14:05:30.107686,2024-01-04 14:05:32.211717,0 days 00:00:02.104031,31,0.4086349312299561,8,24,COMPLETE
791,791,0.531682437932438,2024-01-04 14:23:58.599749,2024-01-04 14:24:00.797731,0 days 00:00:02.197982,3,0.4785836626460242,8,28,COMPLETE
302,302,0.5315711487586487,2024-01-04 14:05:49.681791,2024-01-04 14:05:51.859962,0 days 00:00:02.178171,19,0.9786690446212991,8,26,COMPLETE
890,890,0.5312213827838828,2024-01-04 14:27:43.808585,2024-01-04 14:27:45.977098,0 days 00:00:02.168513,11,0.416504408830915,8,24,COMPLETE
573,573,0.5312213827838828,2024-01-04 14:15:57.982931,2024-01-04 14:16:00.110110,0 days 00:00:02.127179,30,0.42501030869923107,8,24,COMPLETE
733,733,0.5312213827838828,2024-01-04 14:21:51.059436,2024-01-04 14:21:53.180904,0 days 00:00:02.121468,15,0.4142495066434284,8,24,COMPLETE
25,25,0.5311259920634921,2024-01-04 13:54:53.559180,2024-01-04 13:54:55.901235,0 days 00:00:02.342055,7,0.8274016636350103,2,32,COMPLETE
654,654,0.5311005545380545,2024-01-04 14:18:58.294727,2024-01-04 14:19:00.284065,0 days 00:00:01.989338,17,0.5063721039073021,8,20,COMPLETE
882,882,0.5310592185592186,2024-01-04 14:27:24.883474,2024-01-04 14:27:27.257271,0 days 00:00:02.373797,18,0.8839149926654479,9,29,COMPLETE
93,93,0.5309542887667887,2024-01-04 13:57:38.654422,2024-01-04 13:57:41.305085,0 days 00:00:02.650663,7,0.4053732061780453,9,43,COMPLETE
892,892,0.5308334605209605,2024-01-04 14:27:48.168483,2024-01-04 14:27:50.416524,0 days 00:00:02.248041,8,0.38057293933264197,14,29,COMPLETE
249,249,0.5306394993894994,2024-01-04 14:03:53.193047,2024-01-04 14:03:55.189114,0 days 00:00:01.996067,10,0.5695697937744036,7,20,COMPLETE
912,912,0.530407381969882,2024-01-04 14:28:33.141970,2024-01-04 14:28:35.380066,0 days 00:00:02.238096,20,0.454589500773545,9,28,COMPLETE
20,20,0.5303787647537648,2024-01-04 13:54:41.583624,2024-01-04 13:54:43.830923,0 days 00:00:02.247299,16,0.32847439570154846,3,30,COMPLETE
830,830,0.5302833740333741,2024-01-04 14:25:28.135744,2024-01-04 14:25:30.403697,0 days 00:00:02.267953,10,0.9198710846343898,9,29,COMPLETE
997,997,0.53022295991046,2024-01-04 14:31:45.052789,2024-01-04 14:31:47.186233,0 days 00:00:02.133444,15,0.5296608708277765,8,25,COMPLETE
400,400,0.53022295991046,2024-01-04 14:09:28.835036,2024-01-04 14:09:30.978962,0 days 00:00:02.143926,12,0.5200246700541236,8,25,COMPLETE
32,32,0.5302070614570614,2024-01-04 13:55:11.803160,2024-01-04 13:55:14.541200,0 days 00:00:02.738040,8,0.7924479092411718,6,44,COMPLETE
957,957,0.530200702075702,2024-01-04 14:30:12.251653,2024-01-04 14:30:14.461835,0 days 00:00:02.210182,15,0.4422558189965792,7,27,COMPLETE
884,884,0.5301275691900692,2024-01-04 14:27:29.313139,2024-01-04 14:27:32.087300,0 days 00:00:02.774161,23,0.5278204416182954,8,46,COMPLETE
684,684,0.5298350376475376,2024-01-04 14:20:04.686698,2024-01-04 14:20:06.672141,0 days 00:00:01.985443,23,0.46063218680133694,7,20,COMPLETE
738,738,0.5297873422873423,2024-01-04 14:22:01.984841,2024-01-04 14:22:04.061087,0 days 00:00:02.076246,27,0.6580340866151325,8,22,COMPLETE
430,430,0.52970785002035,2024-01-04 14:10:35.612657,2024-01-04 14:10:38.113742,0 days 00:00:02.501085,5,0.4874923719547988,7,39,COMPLETE
300,300,0.5296410765160765,2024-01-04 14:05:45.304167,2024-01-04 14:05:47.380543,0 days 00:00:02.076376,14,0.8706894870977537,8,22,COMPLETE
721,721,0.5296124592999593,2024-01-04 14:21:23.898484,2024-01-04 14:21:25.900197,0 days 00:00:02.001713,7,0.5030447924009048,8,20,COMPLETE
327,327,0.5295774827024826,2024-01-04 14:06:44.034678,2024-01-04 14:06:46.417894,0 days 00:00:02.383216,25,0.8505081531365952,10,31,COMPLETE
523,523,0.5292690527065527,2024-01-04 14:14:08.986462,2024-01-04 14:14:11.414815,0 days 00:00:02.428353,10,0.27834668232060594,7,35,COMPLETE
710,710,0.5292436151811152,2024-01-04 14:21:00.645170,2024-01-04 14:21:02.733607,0 days 00:00:02.088437,8,0.679124526533764,8,23,COMPLETE
593,593,0.5291227869352869,2024-01-04 14:16:42.154621,2024-01-04 14:16:44.288823,0 days 00:00:02.134202,12,0.35913972431038044,8,25,COMPLETE
99,99,0.5290878103378103,2024-01-04 13:57:54.226941,2024-01-04 13:57:57.019503,0 days 00:00:02.792562,10,0.4835926654270493,12,48,COMPLETE
241,241,0.5290846306471306,2024-01-04 14:03:33.504658,2024-01-04 14:03:35.952769,0 days 00:00:02.448111,12,0.5831117335707034,7,33,COMPLETE
382,382,0.5290591931216931,2024-01-04 14:08:48.122488,2024-01-04 14:08:52.069986,0 days 00:00:03.947498,15,0.6593898251179149,8,96,COMPLETE
886,886,0.5289701617826618,2024-01-04 14:27:34.044183,2024-01-04 14:27:36.339592,0 days 00:00:02.295409,13,0.5062943000975482,9,32,COMPLETE
743,743,0.5289192867317867,2024-01-04 14:22:12.588187,2024-01-04 14:22:14.660820,0 days 00:00:02.072633,9,0.12887925878731177,8,23,COMPLETE
519,519,0.5287825600325601,2024-01-04 14:13:59.887612,2024-01-04 14:14:02.368502,0 days 00:00:02.480890,17,0.5618953993136816,7,37,COMPLETE
982,982,0.5286617317867318,2024-01-04 14:31:09.734414,2024-01-04 14:31:11.881532,0 days 00:00:02.147118,13,0.7231635178159421,7,26,COMPLETE
305,305,0.5284423331298331,2024-01-04 14:05:56.248415,2024-01-04 14:05:58.247528,0 days 00:00:01.999113,18,0.9928704768530953,8,20,COMPLETE
672,672,0.5281434422059422,2024-01-04 14:19:37.541468,2024-01-04 14:19:39.645894,0 days 00:00:02.104426,20,0.46890866119885427,7,24,COMPLETE
157,157,0.5278636294261294,2024-01-04 14:00:20.882454,2024-01-04 14:00:23.327796,0 days 00:00:02.445342,8,0.571169804963734,6,37,COMPLETE
268,268,0.5276696682946682,2024-01-04 14:04:35.434579,2024-01-04 14:04:37.663550,0 days 00:00:02.228971,12,0.48320487397989736,5,28,COMPLETE
396,396,0.5276601292226293,2024-01-04 14:09:20.054828,2024-01-04 14:09:22.137541,0 days 00:00:02.082713,10,0.98017867028846,7,23,COMPLETE
34,34,0.5276124338624338,2024-01-04 13:55:17.816256,2024-01-04 13:55:20.090865,0 days 00:00:02.274609,3,0.916337063361358,6,26,COMPLETE
969,969,0.5275965354090354,2024-01-04 14:30:39.543850,2024-01-04 14:30:41.633173,0 days 00:00:02.089323,4,0.43757980850660383,7,23,COMPLETE
179,179,0.5275551994301995,2024-01-04 14:01:14.377833,2024-01-04 14:01:16.888573,0 days 00:00:02.510740,8,0.4752628567641623,7,38,COMPLETE
740,740,0.5272753866503866,2024-01-04 14:22:06.311884,2024-01-04 14:22:08.446806,0 days 00:00:02.134922,9,0.930350252629589,8,24,COMPLETE
507,507,0.5271195818070818,2024-01-04 14:13:32.608471,2024-01-04 14:13:34.881611,0 days 00:00:02.273140,13,0.4367805928147648,8,30,COMPLETE
540,540,0.527055987993488,2024-01-04 14:14:45.264145,2024-01-04 14:14:47.520774,0 days 00:00:02.256629,9,0.4634110944610598,8,30,COMPLETE
634,634,0.5270432692307692,2024-01-04 14:18:12.913428,2024-01-04 14:18:15.051476,0 days 00:00:02.138048,7,0.43886375260316995,7,26,COMPLETE
313,313,0.526982855107855,2024-01-04 14:06:13.858921,2024-01-04 14:06:15.941010,0 days 00:00:02.082089,19,0.7975336831041435,9,24,COMPLETE
81,81,0.5269256206756207,2024-01-04 13:57:09.655908,2024-01-04 13:57:12.020652,0 days 00:00:02.364744,7,0.43138636329411245,9,34,COMPLETE
28,28,0.5264105107855108,2024-01-04 13:55:01.003267,2024-01-04 13:55:03.436297,0 days 00:00:02.433030,32,0.4758681310157964,7,37,COMPLETE
26,26,0.5261911121286121,2024-01-04 13:54:55.902488,2024-01-04 13:54:59.033820,0 days 00:00:03.131332,20,0.49620520360080406,5,58,COMPLETE
385,385,0.5261116198616199,2024-01-04 14:08:56.310801,2024-01-04 14:08:58.371006,0 days 00:00:02.060205,8,0.9280625671102605,9,21,COMPLETE
458,458,0.5259621743996744,2024-01-04 14:11:40.266909,2024-01-04 14:11:42.510363,0 days 00:00:02.243454,15,0.46920577305966843,7,28,COMPLETE
638,638,0.5259621743996744,2024-01-04 14:18:21.809937,2024-01-04 14:18:24.031697,0 days 00:00:02.221760,9,0.4629755983581216,7,28,COMPLETE
936,936,0.5258826821326822,2024-01-04 14:29:25.798480,2024-01-04 14:29:28.083603,0 days 00:00:02.285123,6,0.7837578760925452,15,30,COMPLETE
650,650,0.5255996896621896,2024-01-04 14:18:49.067140,2024-01-04 14:18:51.213977,0 days 00:00:02.146837,2,0.7694573747544703,9,26,COMPLETE
164,164,0.525513838013838,2024-01-04 14:00:38.177518,2024-01-04 14:00:40.582787,0 days 00:00:02.405269,7,0.5756438220534963,7,35,COMPLETE
437,437,0.5254534238909239,2024-01-04 14:10:52.147576,2024-01-04 14:10:54.416286,0 days 00:00:02.268710,10,0.4810223329106601,8,30,COMPLETE
967,967,0.5254534238909239,2024-01-04 14:30:35.038946,2024-01-04 14:30:37.304740,0 days 00:00:02.265794,7,0.47246337628278695,8,30,COMPLETE
697,697,0.525329415954416,2024-01-04 14:20:32.706475,2024-01-04 14:20:35.218149,0 days 00:00:02.511674,12,0.5688506817323647,8,38,COMPLETE
904,904,0.5252085877085877,2024-01-04 14:28:15.605039,2024-01-04 14:28:17.890840,0 days 00:00:02.285801,18,0.98174083594266,7,30,COMPLETE
895,895,0.5250750407000406,2024-01-04 14:27:54.924594,2024-01-04 14:27:57.321905,0 days 00:00:02.397311,16,0.4418211857749928,8,34,COMPLETE
340,340,0.5249319546194546,2024-01-04 14:07:13.029467,2024-01-04 14:07:15.186830,0 days 00:00:02.157363,15,0.9329581216152321,7,25,COMPLETE
431,431,0.5246902981277981,2024-01-04 14:10:38.115248,2024-01-04 14:10:40.452554,0 days 00:00:02.337306,3,0.5014661866423742,8,33,COMPLETE
199,199,0.5245917277167277,2024-01-04 14:02:00.499881,2024-01-04 14:02:02.503671,0 days 00:00:02.003790,9,0.45749734402794917,8,20,COMPLETE
482,482,0.5245122354497355,2024-01-04 14:12:34.497965,2024-01-04 14:12:36.751587,0 days 00:00:02.253622,9,0.5664804498738891,9,30,COMPLETE
831,831,0.5242991961741962,2024-01-04 14:25:30.405293,2024-01-04 14:25:32.585646,0 days 00:00:02.180353,8,0.37229323645741375,7,26,COMPLETE
606,606,0.5241815476190476,2024-01-04 14:17:11.616713,2024-01-04 14:17:13.946882,0 days 00:00:02.330169,9,0.5592703431942383,9,32,COMPLETE
947,947,0.5241815476190476,2024-01-04 14:29:49.738100,2024-01-04 14:29:52.063073,0 days 00:00:02.324973,11,0.5661457471188658,9,32,COMPLETE
920,920,0.5240956959706959,2024-01-04 14:28:51.105198,2024-01-04 14:28:53.112106,0 days 00:00:02.006908,19,0.45977025285438033,8,20,COMPLETE
269,269,0.5240797975172975,2024-01-04 14:04:37.664849,2024-01-04 14:04:39.621342,0 days 00:00:01.956493,10,0.45949184964317874,6,18,COMPLETE
584,584,0.5240130240130241,2024-01-04 14:16:21.540027,2024-01-04 14:16:25.003140,0 days 00:00:03.463113,22,0.4947678993226054,7,74,COMPLETE
962,962,0.5239589692714692,2024-01-04 14:30:23.715746,2024-01-04 14:30:25.883181,0 days 00:00:02.167435,14,0.31381787425323243,8,26,COMPLETE
942,942,0.5238890160765161,2024-01-04 14:29:38.941553,2024-01-04 14:29:41.041814,0 days 00:00:02.100261,14,0.21247869509701145,7,24,COMPLETE
290,290,0.5238286019536019,2024-01-04 14:05:23.604939,2024-01-04 14:05:25.867710,0 days 00:00:02.262771,28,0.458498590875246,9,26,COMPLETE
773,773,0.5236664377289377,2024-01-04 14:23:17.819506,2024-01-04 14:23:20.113737,0 days 00:00:02.294231,9,0.505453276933325,9,31,COMPLETE
575,575,0.5235106328856329,2024-01-04 14:16:02.267409,2024-01-04 14:16:04.345571,0 days 00:00:02.078162,3,0.5098946130901054,8,23,COMPLETE
255,255,0.5233739061864061,2024-01-04 14:04:07.813580,2024-01-04 14:04:09.887974,0 days 00:00:02.074394,11,0.5373676585958339,8,24,COMPLETE
516,516,0.5231894841269842,2024-01-04 14:13:53.098266,2024-01-04 14:13:55.458154,0 days 00:00:02.359888,11,0.23487096035268118,9,34,COMPLETE
966,966,0.5230463980463981,2024-01-04 14:30:32.892462,2024-01-04 14:30:35.037625,0 days 00:00:02.145163,25,0.4177269201281192,8,25,COMPLETE
620,620,0.5230463980463981,2024-01-04 14:17:42.041888,2024-01-04 14:17:44.270802,0 days 00:00:02.228914,9,0.4226045041610668,8,25,COMPLETE
494,494,0.5230018823768824,2024-01-04 14:13:01.824422,2024-01-04 14:13:04.123141,0 days 00:00:02.298719,9,0.5085906562189015,10,31,COMPLETE
326,326,0.522811100936101,2024-01-04 14:06:41.985177,2024-01-04 14:06:44.033227,0 days 00:00:02.048050,29,0.9988211278293645,17,22,COMPLETE
811,811,0.5228079212454213,2024-01-04 14:24:43.603944,2024-01-04 14:24:45.757217,0 days 00:00:02.153273,4,0.43788057346356735,8,25,COMPLETE
225,225,0.5227570461945461,2024-01-04 14:02:57.632116,2024-01-04 14:02:59.931662,0 days 00:00:02.299546,9,0.4734425582324373,9,32,COMPLETE
653,653,0.5227570461945461,2024-01-04 14:18:55.980821,2024-01-04 14:18:58.293108,0 days 00:00:02.312287,7,0.47434564662914797,9,32,COMPLETE
102,102,0.5226998117623117,2024-01-04 13:58:02.399697,2024-01-04 13:58:04.881352,0 days 00:00:02.481655,15,0.5759162380838309,10,38,COMPLETE
528,528,0.5225662647537648,2024-01-04 14:14:19.602032,2024-01-04 14:14:21.645567,0 days 00:00:02.043535,8,0.39228470078701777,9,22,COMPLETE
445,445,0.522152904965405,2024-01-04 14:11:10.409858,2024-01-04 14:11:12.739349,0 days 00:00:02.329491,9,0.29388585078832696,15,33,COMPLETE
349,349,0.5220702330077329,2024-01-04 14:07:32.835165,2024-01-04 14:07:35.120144,0 days 00:00:02.284979,9,0.8446454102348899,8,30,COMPLETE
95,95,0.5216123575498576,2024-01-04 13:57:43.300666,2024-01-04 13:57:46.708660,0 days 00:00:03.407994,12,0.36411103562359126,9,67,COMPLETE
853,853,0.521526505901506,2024-01-04 14:26:18.581905,2024-01-04 14:26:20.643037,0 days 00:00:02.061132,6,0.7724698317052238,8,22,COMPLETE
109,109,0.5214374745624746,2024-01-04 13:58:18.951481,2024-01-04 13:58:21.492672,0 days 00:00:02.541191,8,0.3232266786840286,10,40,COMPLETE
655,655,0.5214088573463573,2024-01-04 14:19:00.285624,2024-01-04 14:19:02.970627,0 days 00:00:02.685003,19,0.4638536619569569,7,44,COMPLETE
801,801,0.5212021774521775,2024-01-04 14:24:20.421898,2024-01-04 14:24:22.694600,0 days 00:00:02.272702,11,0.8360941098755303,8,30,COMPLETE
422,422,0.5210495522995523,2024-01-04 14:10:17.508132,2024-01-04 14:10:19.660736,0 days 00:00:02.152604,10,0.7480179137590712,8,25,COMPLETE
309,309,0.5210336538461539,2024-01-04 14:06:04.845559,2024-01-04 14:06:07.114107,0 days 00:00:02.268548,16,0.7141235309617651,8,25,COMPLETE
555,555,0.5209032865282865,2024-01-04 14:15:19.224734,2024-01-04 14:15:21.273904,0 days 00:00:02.049170,10,0.514665265796664,9,22,COMPLETE
82,82,0.5208428724053724,2024-01-04 13:57:12.021902,2024-01-04 13:57:14.383458,0 days 00:00:02.361556,6,0.3832832438058995,10,30,COMPLETE
409,409,0.5205249033374033,2024-01-04 14:09:48.392721,2024-01-04 14:09:50.420103,0 days 00:00:02.027382,7,0.6509982445404359,8,21,COMPLETE
714,714,0.5205153642653643,2024-01-04 14:21:09.220420,2024-01-04 14:21:11.203993,0 days 00:00:01.983573,7,0.4499971854704102,9,19,COMPLETE
280,280,0.5204962861212861,2024-01-04 14:05:01.490901,2024-01-04 14:05:03.692611,0 days 00:00:02.201710,32,0.38481324197926875,6,27,COMPLETE
31,31,0.5204931064306064,2024-01-04 13:55:09.391826,2024-01-04 13:55:11.801774,0 days 00:00:02.409948,4,0.7422687401530184,5,34,COMPLETE
702,702,0.5204740282865282,2024-01-04 14:20:43.910767,2024-01-04 14:20:45.945413,0 days 00:00:02.034646,16,0.4303149975175781,7,20,COMPLETE
470,470,0.520435871998372,2024-01-04 14:12:08.291124,2024-01-04 14:12:10.296470,0 days 00:00:02.005346,9,0.5216378368069354,8,20,COMPLETE
598,598,0.5203150437525438,2024-01-04 14:16:52.961240,2024-01-04 14:16:54.930503,0 days 00:00:01.969263,15,0.484039915434429,9,18,COMPLETE
726,726,0.5203150437525438,2024-01-04 14:21:34.571564,2024-01-04 14:21:36.517662,0 days 00:00:01.946098,14,0.48552294413713437,9,18,COMPLETE
52,52,0.520313453907204,2024-01-04 13:56:01.809747,2024-01-04 13:56:03.297386,0 days 00:00:01.487639,12,0.3611216565309482,10,3,COMPLETE
242,242,0.519962098087098,2024-01-04 14:03:35.954448,2024-01-04 14:03:39.842832,0 days 00:00:03.888384,11,0.5410733054806366,7,90,COMPLETE
