,markers,AUC,p_value,p_corrected,significant
285,$|\beta|_{mean}$,0.5103448275862068,0.48151848151848153,0.8276098901098902,p > 0.05
286,$|\beta|_{mean}$,0.4857142857142857,0.48151848151848153,0.8276098901098902,p > 0.05
287,$|\beta|_{mean}$,0.42,0.48151848151848153,0.8276098901098902,p > 0.05
288,$|\beta|_{mean}$,0.5914285714285714,0.48151848151848153,0.8276098901098902,p > 0.05
289,$|\beta|_{mean}$,0.4157142857142857,0.48151848151848153,0.8276098901098902,p > 0.05
290,$|\beta|_{std}$,0.5710344827586207,0.7882117882117882,0.9551986475063398,p > 0.05
291,$|\beta|_{std}$,0.5006896551724138,0.7882117882117882,0.9551986475063398,p > 0.05
292,$|\beta|_{std}$,0.5944827586206897,0.7882117882117882,0.9551986475063398,p > 0.05
293,$|\beta|_{std}$,0.5020689655172415,0.7882117882117882,0.9551986475063398,p > 0.05
294,$|\beta|_{std}$,0.34758620689655173,0.7882117882117882,0.9551986475063398,p > 0.05
295,$|\beta|_{std}$,0.40551724137931033,0.7882117882117882,0.9551986475063398,p > 0.05
296,$|\beta|_{std}$,0.5071428571428571,0.7882117882117882,0.9551986475063398,p > 0.05
297,$|\beta|_{std}$,0.5171428571428571,0.7882117882117882,0.9551986475063398,p > 0.05
298,$|\beta|_{std}$,0.3628571428571429,0.7882117882117882,0.9551986475063398,p > 0.05
299,$|\beta|_{std}$,0.45142857142857146,0.7882117882117882,0.9551986475063398,p > 0.05
300,$\gamma_{mean}$,0.6151724137931034,0.3516483516483517,0.7203907203907204,p > 0.05
301,$\gamma_{mean}$,0.4703448275862069,0.3516483516483517,0.7203907203907204,p > 0.05
302,$\gamma_{mean}$,0.4537931034482759,0.3516483516483517,0.7203907203907204,p > 0.05
303,$\gamma_{mean}$,0.4772413793103448,0.3516483516483517,0.7203907203907204,p > 0.05
304,$\gamma_{mean}$,0.5365517241379311,0.3516483516483517,0.7203907203907204,p > 0.05
305,$\gamma_{mean}$,0.4882758620689655,0.3516483516483517,0.7203907203907204,p > 0.05
306,$\gamma_{mean}$,0.5785714285714285,0.3516483516483517,0.7203907203907204,p > 0.05
307,$\gamma_{mean}$,0.5614285714285715,0.3516483516483517,0.7203907203907204,p > 0.05
308,$\gamma_{mean}$,0.34857142857142853,0.3516483516483517,0.7203907203907204,p > 0.05
309,$\gamma_{mean}$,0.5742857142857143,0.3516483516483517,0.7203907203907204,p > 0.05
310,$\gamma_{std}$,0.5489655172413793,0.5864135864135864,0.9096459096459097,p > 0.05
311,$\gamma_{std}$,0.44413793103448274,0.5864135864135864,0.9096459096459097,p > 0.05
312,$\gamma_{std}$,0.56,0.5864135864135864,0.9096459096459097,p > 0.05
313,$\gamma_{std}$,0.5296551724137931,0.5864135864135864,0.9096459096459097,p > 0.05
314,$\gamma_{std}$,0.4441379310344828,0.5864135864135864,0.9096459096459097,p > 0.05
315,$\gamma_{std}$,0.5613793103448276,0.5864135864135864,0.9096459096459097,p > 0.05
316,$\gamma_{std}$,0.5014285714285714,0.5864135864135864,0.9096459096459097,p > 0.05
317,$\gamma_{std}$,0.5485714285714286,0.5864135864135864,0.9096459096459097,p > 0.05
318,$\gamma_{std}$,0.34285714285714286,0.5864135864135864,0.9096459096459097,p > 0.05
319,$\gamma_{std}$,0.45,0.5864135864135864,0.9096459096459097,p > 0.05
320,$|\gamma|_{mean}$,0.5903448275862069,0.31368631368631367,0.7188644688644689,p > 0.05
321,$|\gamma|_{mean}$,0.5296551724137931,0.31368631368631367,0.7188644688644689,p > 0.05
322,$|\gamma|_{mean}$,0.5006896551724138,0.31368631368631367,0.7188644688644689,p > 0.05
323,$|\gamma|_{mean}$,0.48965517241379314,0.31368631368631367,0.7188644688644689,p > 0.05
324,$|\gamma|_{mean}$,0.526896551724138,0.31368631368631367,0.7188644688644689,p > 0.05
325,$|\gamma|_{mean}$,0.5158620689655172,0.31368631368631367,0.7188644688644689,p > 0.05
326,$|\gamma|_{mean}$,0.6157142857142857,0.31368631368631367,0.7188644688644689,p > 0.05
327,$|\gamma|_{mean}$,0.51,0.31368631368631367,0.7188644688644689,p > 0.05
328,$|\gamma|_{mean}$,0.51,0.31368631368631367,0.7188644688644689,p > 0.05
329,$|\gamma|_{mean}$,0.35571428571428576,0.31368631368631367,0.7188644688644689,p > 0.05
330,$|\gamma|_{std}$,0.4993103448275862,0.5954045954045954,0.9096459096459097,p > 0.05
331,$|\gamma|_{std}$,0.4510344827586207,0.5954045954045954,0.9096459096459097,p > 0.05
332,$|\gamma|_{std}$,0.46620689655172415,0.5954045954045954,0.9096459096459097,p > 0.05
333,$|\gamma|_{std}$,0.47172413793103446,0.5954045954045954,0.9096459096459097,p > 0.05
334,$|\gamma|_{std}$,0.5365517241379311,0.5954045954045954,0.9096459096459097,p > 0.05
335,$|\gamma|_{std}$,0.446896551724138,0.5954045954045954,0.9096459096459097,p > 0.05
336,$|\gamma|_{std}$,0.58,0.5954045954045954,0.9096459096459097,p > 0.05
337,$|\gamma|_{std}$,0.5157142857142857,0.5954045954045954,0.9096459096459097,p > 0.05
338,$|\gamma|_{std}$,0.4928571428571428,0.5954045954045954,0.9096459096459097,p > 0.05
339,$|\gamma|_{std}$,0.4585714285714286,0.5954045954045954,0.9096459096459097,p > 0.05
340,$\theta_{mean}$,0.5062068965517241,0.014985014985014986,0.10302197802197803,p < 0.05 uncorrected
341,$\theta_{mean}$,0.5324137931034483,0.014985014985014986,0.10302197802197803,p < 0.05 uncorrected
342,$\theta_{mean}$,0.6924137931034483,0.014985014985014986,0.10302197802197803,p < 0.05 uncorrected
343,$\theta_{mean}$,0.5655172413793104,0.014985014985014986,0.10302197802197803,p < 0.05 uncorrected
344,$\theta_{mean}$,0.4744827586206897,0.014985014985014986,0.10302197802197803,p < 0.05 uncorrected
345,$\theta_{mean}$,0.6689655172413793,0.014985014985014986,0.10302197802197803,p < 0.05 uncorrected
346,$\theta_{mean}$,0.5071428571428571,0.014985014985014986,0.10302197802197803,p < 0.05 uncorrected
347,$\theta_{mean}$,0.5785714285714285,0.014985014985014986,0.10302197802197803,p < 0.05 uncorrected
348,$\theta_{mean}$,0.5871428571428571,0.014985014985014986,0.10302197802197803,p < 0.05 uncorrected
349,$\theta_{mean}$,0.51,0.014985014985014986,0.10302197802197803,p < 0.05 uncorrected
350,$\theta_{std}$,0.5324137931034482,0.6913086913086913,0.9551986475063398,p > 0.05
351,$\theta_{std}$,0.52,0.6913086913086913,0.9551986475063398,p > 0.05
352,$\theta_{std}$,0.5255172413793103,0.6913086913086913,0.9551986475063398,p > 0.05
353,$\theta_{std}$,0.393103448275862,0.6913086913086913,0.9551986475063398,p > 0.05
354,$\theta_{std}$,0.496551724137931,0.6913086913086913,0.9551986475063398,p > 0.05
355,$\theta_{std}$,0.5241379310344828,0.6913086913086913,0.9551986475063398,p > 0.05
356,$\theta_{std}$,0.5257142857142857,0.6913086913086913,0.9551986475063398,p > 0.05
357,$\theta_{std}$,0.48428571428571426,0.6913086913086913,0.9551986475063398,p > 0.05
358,$\theta_{std}$,0.4314285714285714,0.6913086913086913,0.9551986475063398,p > 0.05
359,$\theta_{std}$,0.42428571428571427,0.6913086913086913,0.9551986475063398,p > 0.05
360,$|\theta|_{mean}$,0.5351724137931033,0.19480519480519481,0.5952380952380952,p > 0.05
361,$|\theta|_{mean}$,0.5475862068965518,0.19480519480519481,0.5952380952380952,p > 0.05
362,$|\theta|_{mean}$,0.5724137931034483,0.19480519480519481,0.5952380952380952,p > 0.05
363,$|\theta|_{mean}$,0.4510344827586207,0.19480519480519481,0.5952380952380952,p > 0.05
364,$|\theta|_{mean}$,0.5213793103448277,0.19480519480519481,0.5952380952380952,p > 0.05
365,$|\theta|_{mean}$,0.5337931034482759,0.19480519480519481,0.5952380952380952,p > 0.05
366,$|\theta|_{mean}$,0.4828571428571429,0.19480519480519481,0.5952380952380952,p > 0.05
367,$|\theta|_{mean}$,0.5814285714285714,0.19480519480519481,0.5952380952380952,p > 0.05
368,$|\theta|_{mean}$,0.5728571428571428,0.19480519480519481,0.5952380952380952,p > 0.05
369,$|\theta|_{mean}$,0.44857142857142857,0.19480519480519481,0.5952380952380952,p > 0.05
370,$|\theta|_{std}$,0.45517241379310347,0.7482517482517482,0.9551986475063398,p > 0.05
371,$|\theta|_{std}$,0.4758620689655172,0.7482517482517482,0.9551986475063398,p > 0.05
372,$|\theta|_{std}$,0.41517241379310343,0.7482517482517482,0.9551986475063398,p > 0.05
373,$|\theta|_{std}$,0.5903448275862069,0.7482517482517482,0.9551986475063398,p > 0.05
374,$|\theta|_{std}$,0.4979310344827586,0.7482517482517482,0.9551986475063398,p > 0.05
375,$|\theta|_{std}$,0.4841379310344827,0.7482517482517482,0.9551986475063398,p > 0.05
376,$|\theta|_{std}$,0.5128571428571429,0.7482517482517482,0.9551986475063398,p > 0.05
377,$|\theta|_{std}$,0.4985714285714285,0.7482517482517482,0.9551986475063398,p > 0.05
378,$|\theta|_{std}$,0.5285714285714285,0.7482517482517482,0.9551986475063398,p > 0.05
379,$|\theta|_{std}$,0.3514285714285714,0.7482517482517482,0.9551986475063398,p > 0.05
380,$\delta_{mean}$,0.39586206896551723,0.47052947052947053,0.8276098901098902,p > 0.05
381,$\delta_{mean}$,0.44689655172413795,0.47052947052947053,0.8276098901098902,p > 0.05
382,$\delta_{mean}$,0.5296551724137931,0.47052947052947053,0.8276098901098902,p > 0.05
383,$\delta_{mean}$,0.3972413793103449,0.47052947052947053,0.8276098901098902,p > 0.05
384,$\delta_{mean}$,0.5158620689655172,0.47052947052947053,0.8276098901098902,p > 0.05
385,$\delta_{mean}$,0.6937931034482758,0.47052947052947053,0.8276098901098902,p > 0.05
386,$\delta_{mean}$,0.5842857142857143,0.47052947052947053,0.8276098901098902,p > 0.05
387,$\delta_{mean}$,0.5342857142857143,0.47052947052947053,0.8276098901098902,p > 0.05
388,$\delta_{mean}$,0.5042857142857143,0.47052947052947053,0.8276098901098902,p > 0.05
389,$\delta_{mean}$,0.43142857142857144,0.47052947052947053,0.8276098901098902,p > 0.05
390,$\delta_{std}$,0.4482758620689656,0.1018981018981019,0.4542124542124542,p > 0.05
391,$\delta_{std}$,0.5172413793103449,0.1018981018981019,0.4542124542124542,p > 0.05
392,$\delta_{std}$,0.47448275862068967,0.1018981018981019,0.4542124542124542,p > 0.05
393,$\delta_{std}$,0.6068965517241379,0.1018981018981019,0.4542124542124542,p > 0.05
394,$\delta_{std}$,0.5724137931034483,0.1018981018981019,0.4542124542124542,p > 0.05
395,$\delta_{std}$,0.48689655172413787,0.1018981018981019,0.4542124542124542,p > 0.05
396,$\delta_{std}$,0.45999999999999996,0.1018981018981019,0.4542124542124542,p > 0.05
397,$\delta_{std}$,0.62,0.1018981018981019,0.4542124542124542,p > 0.05
398,$\delta_{std}$,0.5428571428571428,0.1018981018981019,0.4542124542124542,p > 0.05
399,$\delta_{std}$,0.687142857142857,0.1018981018981019,0.4542124542124542,p > 0.05
400,$|\delta|_{mean}$,0.4193103448275862,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
401,$|\delta|_{mean}$,0.6882758620689655,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
402,$|\delta|_{mean}$,0.5531034482758621,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
403,$|\delta|_{mean}$,0.6082758620689654,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
404,$|\delta|_{mean}$,0.5848275862068966,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
405,$|\delta|_{mean}$,0.6896551724137931,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
406,$|\delta|_{mean}$,0.4957142857142857,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
407,$|\delta|_{mean}$,0.5428571428571428,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
408,$|\delta|_{mean}$,0.6157142857142857,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
409,$|\delta|_{mean}$,0.7014285714285715,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
410,$|\delta|_{std}$,0.2675862068965517,0.46353646353646355,0.8276098901098902,p > 0.05
411,$|\delta|_{std}$,0.6041379310344828,0.46353646353646355,0.8276098901098902,p > 0.05
412,$|\delta|_{std}$,0.40551724137931033,0.46353646353646355,0.8276098901098902,p > 0.05
413,$|\delta|_{std}$,0.47862068965517235,0.46353646353646355,0.8276098901098902,p > 0.05
414,$|\delta|_{std}$,0.5917241379310344,0.46353646353646355,0.8276098901098902,p > 0.05
415,$|\delta|_{std}$,0.47172413793103446,0.46353646353646355,0.8276098901098902,p > 0.05
416,$|\delta|_{std}$,0.54,0.46353646353646355,0.8276098901098902,p > 0.05
417,$|\delta|_{std}$,0.5085714285714286,0.46353646353646355,0.8276098901098902,p > 0.05
418,$|\delta|_{std}$,0.6257142857142857,0.46353646353646355,0.8276098901098902,p > 0.05
419,$|\delta|_{std}$,0.5457142857142857,0.46353646353646355,0.8276098901098902,p > 0.05
420,$|\alpha|_{mean}$,0.6468965517241378,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
421,$|\alpha|_{mean}$,0.6082758620689654,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
422,$|\alpha|_{mean}$,0.6358620689655171,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
423,$|\alpha|_{mean}$,0.6124137931034482,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
424,$|\alpha|_{mean}$,0.5586206896551724,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
425,$|\alpha|_{mean}$,0.623448275862069,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
426,$|\alpha|_{mean}$,0.6185714285714285,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
427,$|\alpha|_{mean}$,0.6214285714285714,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
428,$|\alpha|_{mean}$,0.5042857142857142,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
429,$|\alpha|_{mean}$,0.51,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
430,$|\alpha|_{std}$,0.5406896551724137,0.1028971028971029,0.4542124542124542,p > 0.05
431,$|\alpha|_{std}$,0.4827586206896552,0.1028971028971029,0.4542124542124542,p > 0.05
432,$|\alpha|_{std}$,0.6027586206896552,0.1028971028971029,0.4542124542124542,p > 0.05
433,$|\alpha|_{std}$,0.6275862068965518,0.1028971028971029,0.4542124542124542,p > 0.05
434,$|\alpha|_{std}$,0.5117241379310344,0.1028971028971029,0.4542124542124542,p > 0.05
435,$|\alpha|_{std}$,0.5544827586206897,0.1028971028971029,0.4542124542124542,p > 0.05
436,$|\alpha|_{std}$,0.5285714285714286,0.1028971028971029,0.4542124542124542,p > 0.05
437,$|\alpha|_{std}$,0.55,0.1028971028971029,0.4542124542124542,p > 0.05
438,$|\alpha|_{std}$,0.5242857142857142,0.1028971028971029,0.4542124542124542,p > 0.05
439,$|\alpha|_{std}$,0.48428571428571426,0.1028971028971029,0.4542124542124542,p > 0.05
440,$\alpha_{mean}$,0.6,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
441,$\alpha_{mean}$,0.5986206896551725,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
442,$\alpha_{mean}$,0.6,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
443,$\alpha_{mean}$,0.6772413793103448,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
444,$\alpha_{mean}$,0.5131034482758621,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
445,$\alpha_{mean}$,0.6979310344827586,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
446,$\alpha_{mean}$,0.5357142857142857,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
447,$\alpha_{mean}$,0.6242857142857142,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
448,$\alpha_{mean}$,0.6499999999999999,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
449,$\alpha_{mean}$,0.5628571428571428,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
450,$\alpha_{std}$,0.6786206896551723,0.1928071928071928,0.5952380952380952,p > 0.05
451,$\alpha_{std}$,0.47034482758620694,0.1928071928071928,0.5952380952380952,p > 0.05
452,$\alpha_{std}$,0.5724137931034482,0.1928071928071928,0.5952380952380952,p > 0.05
453,$\alpha_{std}$,0.6537931034482759,0.1928071928071928,0.5952380952380952,p > 0.05
454,$\alpha_{std}$,0.4317241379310345,0.1928071928071928,0.5952380952380952,p > 0.05
455,$\alpha_{std}$,0.546206896551724,0.1928071928071928,0.5952380952380952,p > 0.05
456,$\alpha_{std}$,0.44,0.1928071928071928,0.5952380952380952,p > 0.05
457,$\alpha_{std}$,0.5642857142857143,0.1928071928071928,0.5952380952380952,p > 0.05
458,$\alpha_{std}$,0.43000000000000005,0.1928071928071928,0.5952380952380952,p > 0.05
459,$\alpha_{std}$,0.45999999999999996,0.1928071928071928,0.5952380952380952,p > 0.05
460,$CNV_{mean}$,0.5406896551724137,0.21878121878121878,0.6208791208791208,p > 0.05
461,$CNV_{mean}$,0.409655172413793,0.21878121878121878,0.6208791208791208,p > 0.05
462,$CNV_{mean}$,0.5655172413793104,0.21878121878121878,0.6208791208791208,p > 0.05
463,$CNV_{mean}$,0.5337931034482759,0.21878121878121878,0.6208791208791208,p > 0.05
464,$CNV_{mean}$,0.4868965517241379,0.21878121878121878,0.6208791208791208,p > 0.05
465,$CNV_{mean}$,0.6262068965517241,0.21878121878121878,0.6208791208791208,p > 0.05
466,$CNV_{mean}$,0.5171428571428571,0.21878121878121878,0.6208791208791208,p > 0.05
467,$CNV_{mean}$,0.4414285714285714,0.21878121878121878,0.6208791208791208,p > 0.05
468,$CNV_{mean}$,0.4957142857142858,0.21878121878121878,0.6208791208791208,p > 0.05
469,$CNV_{mean}$,0.6028571428571428,0.21878121878121878,0.6208791208791208,p > 0.05
470,$CNV_{std}$,0.4372413793103448,0.939060939060939,0.9686609686609686,p > 0.05
471,$CNV_{std}$,0.42620689655172417,0.939060939060939,0.9686609686609686,p > 0.05
472,$CNV_{std}$,0.30896551724137933,0.939060939060939,0.9686609686609686,p > 0.05
473,$CNV_{std}$,0.5144827586206897,0.939060939060939,0.9686609686609686,p > 0.05
474,$CNV_{std}$,0.44689655172413795,0.939060939060939,0.9686609686609686,p > 0.05
475,$CNV_{std}$,0.5586206896551724,0.939060939060939,0.9686609686609686,p > 0.05
476,$CNV_{std}$,0.5914285714285714,0.939060939060939,0.9686609686609686,p > 0.05
477,$CNV_{std}$,0.2928571428571428,0.939060939060939,0.9686609686609686,p > 0.05
478,$CNV_{std}$,0.5357142857142857,0.939060939060939,0.9686609686609686,p > 0.05
479,$CNV_{std}$,0.43,0.939060939060939,0.9686609686609686,p > 0.05
480,$P1_{mean}$,0.5820689655172413,0.8501498501498501,0.9551986475063398,p > 0.05
481,$P1_{mean}$,0.5310344827586206,0.8501498501498501,0.9551986475063398,p > 0.05
482,$P1_{mean}$,0.5172413793103449,0.8501498501498501,0.9551986475063398,p > 0.05
483,$P1_{mean}$,0.4551724137931034,0.8501498501498501,0.9551986475063398,p > 0.05
484,$P1_{mean}$,0.3903448275862068,0.8501498501498501,0.9551986475063398,p > 0.05
485,$P1_{mean}$,0.4372413793103449,0.8501498501498501,0.9551986475063398,p > 0.05
486,$P1_{mean}$,0.47571428571428576,0.8501498501498501,0.9551986475063398,p > 0.05
487,$P1_{mean}$,0.37285714285714283,0.8501498501498501,0.9551986475063398,p > 0.05
488,$P1_{mean}$,0.4571428571428572,0.8501498501498501,0.9551986475063398,p > 0.05
489,$P1_{mean}$,0.4785714285714286,0.8501498501498501,0.9551986475063398,p > 0.05
490,$P1_{std}$,0.44551724137931037,0.8721278721278721,0.9551986475063398,p > 0.05
491,$P1_{std}$,0.5186206896551724,0.8721278721278721,0.9551986475063398,p > 0.05
492,$P1_{std}$,0.49379310344827587,0.8721278721278721,0.9551986475063398,p > 0.05
493,$P1_{std}$,0.4413793103448276,0.8721278721278721,0.9551986475063398,p > 0.05
494,$P1_{std}$,0.3779310344827586,0.8721278721278721,0.9551986475063398,p > 0.05
495,$P1_{std}$,0.49379310344827587,0.8721278721278721,0.9551986475063398,p > 0.05
496,$P1_{std}$,0.4757142857142857,0.8721278721278721,0.9551986475063398,p > 0.05
497,$P1_{std}$,0.4457142857142857,0.8721278721278721,0.9551986475063398,p > 0.05
498,$P1_{std}$,0.5457142857142857,0.8721278721278721,0.9551986475063398,p > 0.05
499,$P1_{std}$,0.43142857142857144,0.8721278721278721,0.9551986475063398,p > 0.05
500,$P3a_{mean}$,0.5682758620689655,0.11488511488511488,0.4542124542124542,p > 0.05
501,$P3a_{mean}$,0.6220689655172413,0.11488511488511488,0.4542124542124542,p > 0.05
502,$P3a_{mean}$,0.4855172413793103,0.11488511488511488,0.4542124542124542,p > 0.05
503,$P3a_{mean}$,0.5406896551724139,0.11488511488511488,0.4542124542124542,p > 0.05
504,$P3a_{mean}$,0.503448275862069,0.11488511488511488,0.4542124542124542,p > 0.05
505,$P3a_{mean}$,0.5448275862068965,0.11488511488511488,0.4542124542124542,p > 0.05
506,$P3a_{mean}$,0.4228571428571428,0.11488511488511488,0.4542124542124542,p > 0.05
507,$P3a_{mean}$,0.6842857142857143,0.11488511488511488,0.4542124542124542,p > 0.05
508,$P3a_{mean}$,0.5142857142857143,0.11488511488511488,0.4542124542124542,p > 0.05
509,$P3a_{mean}$,0.4785714285714285,0.11488511488511488,0.4542124542124542,p > 0.05
510,$P3a_{std}$,0.6110344827586207,0.7672327672327672,0.9551986475063398,p > 0.05
511,$P3a_{std}$,0.5144827586206897,0.7672327672327672,0.9551986475063398,p > 0.05
512,$P3a_{std}$,0.5379310344827586,0.7672327672327672,0.9551986475063398,p > 0.05
513,$P3a_{std}$,0.4579310344827586,0.7672327672327672,0.9551986475063398,p > 0.05
514,$P3a_{std}$,0.4179310344827586,0.7672327672327672,0.9551986475063398,p > 0.05
515,$P3a_{std}$,0.5586206896551724,0.7672327672327672,0.9551986475063398,p > 0.05
516,$P3a_{std}$,0.32999999999999996,0.7672327672327672,0.9551986475063398,p > 0.05
517,$P3a_{std}$,0.4257142857142857,0.7672327672327672,0.9551986475063398,p > 0.05
518,$P3a_{std}$,0.48,0.7672327672327672,0.9551986475063398,p > 0.05
519,$P3a_{std}$,0.44999999999999996,0.7672327672327672,0.9551986475063398,p > 0.05
520,$P3b_{mean}$,0.5875862068965518,0.35364635364635366,0.7203907203907204,p > 0.05
521,$P3b_{mean}$,0.48551724137931035,0.35364635364635366,0.7203907203907204,p > 0.05
522,$P3b_{mean}$,0.4524137931034483,0.35364635364635366,0.7203907203907204,p > 0.05
523,$P3b_{mean}$,0.3806896551724138,0.35364635364635366,0.7203907203907204,p > 0.05
524,$P3b_{mean}$,0.4289655172413794,0.35364635364635366,0.7203907203907204,p > 0.05
525,$P3b_{mean}$,0.49793103448275866,0.35364635364635366,0.7203907203907204,p > 0.05
526,$P3b_{mean}$,0.6385714285714285,0.35364635364635366,0.7203907203907204,p > 0.05
527,$P3b_{mean}$,0.5528571428571428,0.35364635364635366,0.7203907203907204,p > 0.05
528,$P3b_{mean}$,0.6199999999999999,0.35364635364635366,0.7203907203907204,p > 0.05
529,$P3b_{mean}$,0.47,0.35364635364635366,0.7203907203907204,p > 0.05
530,$P3b_{std}$,0.5544827586206896,0.951048951048951,0.9686609686609686,p > 0.05
531,$P3b_{std}$,0.49931034482758624,0.951048951048951,0.9686609686609686,p > 0.05
532,$P3b_{std}$,0.48413793103448277,0.951048951048951,0.9686609686609686,p > 0.05
533,$P3b_{std}$,0.43310344827586206,0.951048951048951,0.9686609686609686,p > 0.05
534,$P3b_{std}$,0.3848275862068965,0.951048951048951,0.9686609686609686,p > 0.05
535,$P3b_{std}$,0.39724137931034487,0.951048951048951,0.9686609686609686,p > 0.05
536,$P3b_{std}$,0.34714285714285714,0.951048951048951,0.9686609686609686,p > 0.05
537,$P3b_{std}$,0.49142857142857144,0.951048951048951,0.9686609686609686,p > 0.05
538,$P3b_{std}$,0.5185714285714286,0.951048951048951,0.9686609686609686,p > 0.05
539,$P3b_{std}$,0.37285714285714283,0.951048951048951,0.9686609686609686,p > 0.05
540,mind_order,1.0,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
541,mind_order,1.0,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
542,mind_order,1.0,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
543,mind_order,1.0,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
544,mind_order,1.0,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
545,mind_order,1.0,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
546,mind_order,1.0,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
547,mind_order,1.0,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
548,mind_order,1.0,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
549,mind_order,1.0,0.000999000999000999,0.010989010989010988,p < 0.05 FDR corrected
