,wSMI_1_mean,wSMI_1_std,wSMI_2_mean,wSMI_2_std,wSMI_4_mean,wSMI_4_std,wSMI_8_mean,wSMI_8_std,p_e_1_mean,p_e_1_std,p_e_2_mean,p_e_2_std,p_e_4_mean,p_e_4_std,p_e_8_mean,p_e_8_std,k_mean,k_std,se_mean,se_std,msf_mean,msf_std,sef90_mean,sef90_std,sef95_mean,sef95_std,b_mean,b_std,b_n_mean,b_n_std,g_mean,g_std,g_n_mean,g_n_std,t_mean,t_std,t_n_mean,t_n_std,d_mean,d_std,d_n_mean,d_n_std,a_n_mean,a_n_std,a_mean,a_std,CNV_mean,CNV_std,P1_mean,P1_std,P3a_mean,P3a_std,P3b_mean,P3b_std,participant,mind,segment,mind_numeric
10,0.0344670441842472,0.0026358506523479876,0.03280497478411163,0.0005417645632292624,0.0563951457941812,0.003628182113702849,0.10563447770094803,0.0062125550725081104,0.8061752304020681,0.010490594928861861,0.8539548822320189,0.011685660070518335,0.9145557891597073,0.008365385812910086,0.9184972435386668,0.0033704924262705233,0.7688327814569534,0.004173850171791831,0.8545886754527855,0.01744307573047419,8.206049601236979,0.8756227787671469,20.517349243164062,2.1939105091440285,25.933583577473964,2.881452786302827,-104.95474760462987,0.8674462426132775,0.25736445765526983,0.022456313431032313,-113.86111699536595,0.802989228259848,0.0375298276870744,0.013232645564039547,-107.42316748723125,2.08709850645401,0.1530696520672096,0.032602870426898585,-104.2480671592893,1.1028665971859297,0.32043312600500323,0.05908722891213236,0.23160293658544287,0.02319809580621761,-105.64715430135551,1.3983740047627429,14.623354324064442,0.9643997758055917,-3.448720665097766e-06,2.6923422170441992e-06,-1.4200181673922884e-07,4.571800624170021e-06,4.171527122048197e-06,3.22578361663083e-06,0,sMW,6,1
11,0.030151770087067802,0.0006455489448480994,0.0336633766106995,0.0008952568362191876,0.06002217872619147,0.0016525886082261836,0.1166431602535498,0.013509110238290841,0.7630941352830408,0.023235136461393514,0.8550733321328678,0.01882405023578475,0.9032515311652688,0.009039257629760536,0.9705452795596584,0.004829617997556597,0.7719025938189841,0.006092257348394481,0.8620196373073338,0.028800590587402305,10.098139444986979,0.8136805677091725,22.2317377726237,4.162245682642245,27.90355682373047,4.1568057667081675,-100.1079857384256,1.1004745741566728,0.22040000808637392,0.08094558569958527,-106.91219370624255,0.9027022413830046,0.0596411211496607,0.02570885827969281,-101.54075945905329,3.0394322437327954,0.15738205422886054,0.010288449837391946,-101.49516153379022,2.17040979120258,0.1806518130966551,0.024086688470461776,0.38192500343844965,0.1298725978441326,-97.6253667432372,4.4761707924393015,-3.429161249379947,8.622589210594265,-3.023969255357469e-06,7.19014276042696e-06,-5.222644361964044e-06,3.93949542337574e-06,9.879854702313555e-07,4.3467284991842555e-06,3,sMW,6,1
12,0.0313303666116612,0.0006659573568119967,0.03369400344483523,0.0013121166508677363,0.0533618456708573,0.003339051480224814,0.1071335888086566,0.0044882547193221285,0.7901049025603681,0.014986819490729459,0.8844741486322168,0.0216891891031046,0.9228057671145878,0.0063150738044808275,0.9288245508911971,0.028561502667925766,0.777697295805739,0.0009834835423139805,0.8614819364940427,0.022292371587683452,8.790969848632812,2.161091654521785,23.123741149902344,4.764734884102822,29.241243998209637,4.47496685081265,-99.19808480145322,1.5007403385340583,0.2218450655504435,0.052888078563930775,-104.94314270097709,0.3725752574851747,0.06856337659799637,0.030429740220633692,-100.83782947416161,2.5727572425967415,0.15437722255100192,0.024013816182551287,-98.72291264724898,2.1613482984118915,0.28286258600864755,0.14372681397204537,0.2723517492919104,0.15400043866131682,-98.5687720247833,4.770715224447353,19.581500859077448,27.060678861861643,4.0340247859002066e-06,3.0231545554977836e-06,-1.3204641071315754e-06,3.894590949267207e-06,-1.7378156467180877e-07,6.547038930363187e-06,4,sMW,6,1
13,0.03055525386956705,0.0013147059788959027,0.03382295871147785,0.0012097687519481853,0.056451194803764024,0.003318432027488944,0.1113021668995791,0.007893668481227583,0.7693522572526237,0.014489775840368735,0.8669546759700112,0.015192772817690131,0.8897267233744576,0.024276027046469213,0.919492904861954,0.007199645756664722,0.7623654801324502,0.00377891155178178,0.8411769362659619,0.026356032343056682,6.806135177612305,1.4089053377531695,19.32048797607422,3.0947256157283167,25.677204132080078,3.1180821370111436,-103.183699082995,1.3454825500425789,0.18229950302322992,0.07348775141761486,-109.71946431990315,0.7656302356306053,0.04374125836766618,0.013318479728821931,-101.9136825862772,1.4636124205839738,0.23281487250237126,0.01529153586930803,-100.3188426405186,2.152978989307343,0.3509075430742146,0.07628341171427214,0.19023682303251785,0.05122536078770887,-103.04873602139821,1.6599300079016452,-3.9410602945325044,13.851823011776242,-2.7322632531371318e-06,1.945134968442024e-06,-1.410819998458876e-06,4.500933507944917e-06,3.0331019048133657e-07,1.4722164759013026e-06,13,dMW,6,0
14,0.03148976614696498,0.0018278908388447367,0.03412966295391015,0.0013539148397375474,0.05676158472272255,0.002891314239512811,0.11023044966821645,0.006220893191774631,0.7980058489646019,0.009374936933678536,0.8839158532403756,0.010500480206966825,0.8918586372611277,0.008877075260871177,0.9530253504786366,0.004978869376509881,0.7766194122516552,0.0036018010800917917,0.8685417741250483,0.009309077008320224,10.325908660888672,0.6357131760854846,25.470733642578125,2.7568582952812104,32.10163116455078,3.4440677426092385,-103.6881795356318,1.1456001798280306,0.1758425088507385,0.025032434956604538,-107.2463600699958,0.9622049439478355,0.10073063755018705,0.02054662284195988,-103.0524825390852,1.0114558663346818,0.20822389828549326,0.023356173538687484,-104.57344679323373,1.2301948265526688,0.1567327117996439,0.037714819210917815,0.3584702435139371,0.047112098621797965,-100.4236452687822,1.3999298615125702,1.412114327969896,6.063488968178228,3.3262500013740676e-06,7.148586541624399e-06,-8.66860395658615e-07,3.614830341143077e-06,7.012195186315817e-07,2.089826290291711e-06,24,sMW,6,1
15,0.0318399275931162,8.492086787153787e-05,0.032775099177393,0.003028359282281944,0.0549354035160112,0.0030790488243708784,0.10787050524710218,0.004202273230347517,0.8054994240477575,0.012674667740941812,0.9120499638159667,0.010328966356796518,0.9161398302015724,0.021392233598478864,0.9085809675388732,0.013770400354248044,0.7811206539735095,0.002762882799162835,0.8803075775776552,0.010262937531277019,10.346651077270508,0.4184347723860716,27.554750442504883,1.5456077329783569,32.99307823181152,1.3565116521687282,-102.94988666954251,0.8160042870378054,0.24922103468614934,0.030753269072514782,-107.67991611985573,0.4110651675036007,0.11900735789904612,0.019206026208195042,-104.41565203064408,0.8282254273397872,0.20383272548262937,0.048770711089876524,-103.59260585730992,0.4572990356440648,0.2533643803222022,0.04296217901878597,0.17457450160997282,0.07574717420092161,-105.26296083058274,2.1995313724791674,0.08588263936160567,5.316740097303416,3.1049722261724137e-06,4.407051517210209e-06,3.45267877565031e-06,4.657177129011858e-06,-1.029688907260202e-06,2.82382474744026e-06,16,dMW,7,0
16,0.03607113252589425,0.004052193759549553,0.03280262687424562,0.0016106540752778642,0.0562010724563195,0.004487090523045366,0.11311209919674944,0.0039869025137054615,0.7995162373711929,0.017444453062114357,0.8690892838824835,0.013214050265075564,0.9087970968942872,0.010439000272743944,0.8948795348906851,0.016310082359619237,0.7656767384105958,0.008748739325895849,0.8382804766332154,0.027313983575615226,6.691694259643555,1.7612550251677956,18.546342849731445,2.699492176329046,23.735761642456055,1.9966164867849143,-104.92906327594521,1.719323393259375,0.17040610907004675,0.062267313126465426,-113.15371976916254,0.23188636447839106,0.033942591687037726,0.01087350983145063,-102.56660814767528,2.2121551109932738,0.293851502984582,0.08194219007597596,-102.12182455411615,1.8400648798552173,0.32283457600069,0.07960037014207513,0.17896522025764333,0.06421566790738485,-105.14842873791089,2.2534403084469514,7.988279275576328,11.84796402004388,-3.311748400697347e-06,5.533382972052601e-06,1.2254614409797266e-06,3.5591508552378543e-06,2.5118872425775783e-07,4.489305079799634e-06,0,dMW,8,0
17,0.030155228153887634,0.0019167749722653095,0.032134191184846166,0.003588708064358377,0.05408746433672717,0.004189257678312975,0.10012617534613277,0.005699635660361111,0.7654950677750176,0.011611615102373563,0.8809580142731447,0.013869476906478643,0.9142536947683763,0.008420798040391041,0.9583021745038517,0.009729453168635936,0.77824917218543,0.0024399474591373393,0.8726679121183841,0.002843320641405065,10.545730590820312,1.0131742759931077,24.28404490152995,1.5193580329813925,29.710133870442707,1.5179320862987389,-99.48417212790683,2.0572983602965467,0.2609695885220388,0.013068819439864295,-106.56657658368822,1.531743098123296,0.064577128664644,0.005460355378157915,-102.29527233942258,3.2807742344941766,0.16173766953244595,0.052365308200522605,-103.3935534890109,2.7401127921413417,0.14777136306640307,0.06381304798822764,0.364944250214468,0.08218946557324813,-98.36703647790834,2.3448191670149683,1.894347386067505,8.20952523860523,3.861201226971078e-06,2.1340728218445884e-06,1.9265450758281202e-06,3.239796946737293e-06,-7.709879316023968e-08,5.045503239117166e-06,3,dMW,8,0
18,0.031354698633695874,0.0020752157606010084,0.03351180509211745,0.0022101029155850746,0.055148727428709854,0.0066014551881439,0.10696346558498322,0.006977732173457105,0.824373536029406,0.012178197481249415,0.9367655668300859,0.007257225825440402,0.9265087835268769,0.02420906392856853,0.8962267266612076,0.022963989233242294,0.7916235513245027,0.00825758648371528,0.9036993168784997,0.02873115839022899,14.369964599609375,5.952855759665935,35.066843032836914,4.1804599387508405,38.867950439453125,2.876211434507697,-101.91956910844843,0.8939362413070279,0.2789996205985255,0.09889185717169152,-103.3120995409276,1.449548273761291,0.22125885619340915,0.0720145617666754,-104.18063138784005,1.8568159250458067,0.17493909747855907,0.03325807765962352,-104.17477664103181,4.374921167551824,0.23684440015047747,0.12919694595941947,0.0879580255790285,0.02655448027462662,-107.61772569989083,1.7563815387061512,20.911435746850344,15.810724950737228,1.6910196067020535e-06,8.097780998552717e-06,1.0523268435577105e-05,9.158204321873803e-06,6.021269717982392e-06,5.284011755823514e-06,11,dMW,8,0
19,0.03254006742309317,0.0013695474137606438,0.033191676952692296,0.0006676066231576813,0.0532585196879124,0.002431770831406554,0.10891269905840839,0.0027061307138448536,0.8060936707710472,0.0054457042870113236,0.9098788766476159,0.007813584516112911,0.9261899069797553,0.009967975272689986,0.9102842154542529,0.008296114713911602,0.7798358167770415,0.0029996381900174343,0.8863517039231018,0.002707274916745873,9.839057922363283,0.2048669129037573,28.8845698038737,2.2817503223556233,34.63204701741537,2.058198940686522,-104.53425023852769,0.6486648621246027,0.2546803485077225,0.034690249552796454,-108.51286225308614,0.34213583916899776,0.12044197520698667,0.021015522210611464,-106.58133305817894,1.7631468373869337,0.19004664184958345,0.044524438489841694,-104.85977267787602,0.30200012775427304,0.2703090334335946,0.029571513160168407,0.16452200100211264,0.03140120649508488,-106.95261998313526,1.5941847696459228,-6.678536096756356,4.654039378471994,-3.2640191413163883e-06,7.027710329888469e-07,-3.794913313704444e-06,1.0240758340079e-06,-3.2099590497970052e-06,2.3576468504934805e-06,9,dMW,9,0
20,0.030677710684798336,0.0008853643525469728,0.034382544099197464,0.003592385570622588,0.05855273889795696,0.004260525018094519,0.10645677589671787,0.0011620441931382045,0.8515744318897708,0.008630731460078388,0.9544531178233507,0.005098659202450047,0.9347638494522372,0.006632907937903854,0.8770189315669367,0.026789223647662445,0.7980132450331118,0.0037637693459174676,0.8980767741712218,0.04386048516713227,16.27508799235026,5.391708243957761,35.671234130859375,4.563308085955982,39.863904317220054,1.9175071403807202,-99.94596667502663,1.4784461955813173,0.2461864855913037,0.03455398681643145,-99.96662176335684,0.21760944606502045,0.2841790658651895,0.0942897371590326,-102.7221075744144,2.713807189963203,0.14286636271096254,0.009725770672057855,-100.75294183690812,4.89776645149937,0.2612353962463851,0.15545612061614467,0.06553268958615903,0.039064497911052265,-106.90106571129688,1.2485711466446892,18.113418560601083,8.350870977047297,-1.2885057604750603e-06,7.924083393458924e-06,1.0951874177234598e-05,7.174009068577535e-06,6.610703443543032e-06,2.760682880027681e-06,11,sMW,10,1
21,0.0285940126133453,8.115682858436797e-05,0.0311005408019701,0.00016532937536085877,0.0543687733279934,0.0011192066947536654,0.1091238902341489,0.0065785251667689676,0.7548021794517461,0.0026891866265094967,0.8692474208468648,0.005100820397270774,0.900514939452018,0.010124308319489116,0.9682319572678837,0.004393979728392407,0.7762313741721851,0.0010975374294078571,0.8634689481190894,0.009101511061458135,10.890483856201172,1.091771963826199,24.641990661621094,0.303457309278437,30.116558074951172,0.3297569427492349,-98.56726504698808,0.6399624863378809,0.2488250664836181,0.07214417195929491,-105.47453096270712,0.7604146776451857,0.06998337872841875,0.0004967890417738505,-101.17906171566267,0.7240557642969688,0.153889746357107,0.014649601046301038,-101.48691752785669,1.505669438467816,0.15575610007423685,0.03446424927093951,0.3715457083566191,0.0528263127764303,-97.10515831375628,1.5293383940602874,5.601429458075405,3.9248678988161774,-2.3216205348796345e-06,5.6320981065699045e-06,-6.0310516080846766e-06,3.2581637621418095e-06,-2.0990544723750687e-06,1.105139640071003e-06,3,sMW,11,1
22,0.03194888622211604,0.0015791169015320356,0.0333983671155774,0.000897518334661049,0.053014127192973666,0.002103751886820552,0.10843421903668683,0.0006364463546711911,0.8161057533687391,0.0047224456076775286,0.9031240281620173,0.007622716738848844,0.928920974566593,0.007500119191885842,0.9320439741232578,0.020277039807473224,0.7851476269315668,0.004719647275039287,0.8775780778023683,0.013611837005348217,10.782559712727865,1.590967827418602,27.722994486490887,1.5793979223311216,33.718109130859375,1.368036083959397,-99.00482003111598,0.7036606360401453,0.310506165650737,0.0903487665606751,-104.4154466697306,0.4519344186646812,0.10270106103860087,0.007021584389321656,-103.14058850056499,1.2310494130978784,0.1294655261018529,0.04099343809229466,-100.48644454775142,2.6080931930413307,0.27532652922971274,0.09987496536461532,0.1820007179790963,0.09758142970051079,-102.2286613112904,3.8013423299147115,18.240965656543068,18.352947558474376,-1.0899651448962897e-06,2.7679240635919095e-06,-2.11451751694729e-06,5.1983102250246385e-06,7.295444688030912e-07,3.131593920562363e-06,4,sMW,11,1
23,0.0285235022850431,0.002112434942762675,0.031927605570957376,0.001875058493865664,0.0545683897255231,0.005300547036747053,0.11393743220839805,0.005445361975404935,0.7209470818092802,0.04822489653982372,0.8166138930571809,0.05583259855405073,0.8699607340878281,0.019448132067171647,0.9408782515082741,0.04058254406927959,0.7537769039735098,0.0056742673306519045,0.8199703358071778,0.034069165676453655,8.01849365234375,1.094898138987318,16.99066162109375,4.041055275559048,22.191286087036133,5.026492597336632,-102.10483173336245,1.2167212481710803,0.12473016515171584,0.04751381827337638,-109.9172757114701,1.0566682124465947,0.028016499313147723,0.019760984184534005,-99.41177132801593,1.2195755184064367,0.24741720090215186,0.10564438886844232,-100.08973261422565,1.5347971288502111,0.21434217452233495,0.05954465351830708,0.3854939601106495,0.20422798611006768,-97.51173961388261,5.461510600890811,-7.144408609849112,7.882617419984595,-9.675217190186004e-07,3.327901465757934e-06,5.806139616027636e-07,9.550014069149008e-06,1.4058059691250652e-06,5.721375283349191e-06,13,sMW,11,1
24,0.031062240799250046,0.0009472130273866654,0.03379254043066745,0.00129673763361413,0.0573602166492756,0.003692364767530774,0.10636114531755894,8.700593684241324e-05,0.7832207629844825,0.002579225197751962,0.8919532091127986,0.006313547780432227,0.9201968745301371,0.005722962344179114,0.9293376044501767,0.010072374135773297,0.7773696192052975,0.0009511991054868828,0.8815601030475683,0.014776334247047699,9.23013687133789,1.878063569645438,26.217937469482422,1.2010165951664364,32.49025344848633,1.7512858493246726,-102.62852336978992,0.7079208778760674,0.27764049195185914,0.06923813515052439,-108.22445286135877,0.47737252751497455,0.07856196774696685,0.017863875022549793,-105.59529382828046,0.36710438498873754,0.14979715022107845,0.011839641643203102,-103.41135094498212,2.125736206489995,0.2772561085671845,0.08631514203782102,0.21674428151291086,0.012626509778456094,-103.93650871138988,1.073259805294934,1.675688540490405,13.062991684202595,-2.1410478001261678e-06,5.963004870549253e-06,-1.8900375148121488e-06,3.1211133604329785e-06,-8.569003983495945e-08,1.0712575370907778e-06,17,dMW,11,0
