,Unnamed: 0.1,Unnamed: 0,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_gll_early_stop_threshold,params_max_depth,params_max_features,params_max_iterations,params_min_impurity_decrease,params_min_samples_leaf,params_min_samples_split,params_model_type,params_n_estimators,params_use_pca,params_use_standardization,state,fold_aucs,feature_importances
716,,,116,0.5225065113457971,2024-02-16 18:43:19.962344,2024-02-16 18:43:26.480731,0 days 00:00:06.518387,False,absolute_error,0.0077809786862860575,47,0.6534375551405991,27,0.004065456334455984,11,8,RandomForest,64,False,False,COMPLETE,,
471,416.0,,116,0.5225065113457971,2024-02-16 18:43:19.962344,2024-02-16 18:43:26.480731,0 days 00:00:06.518387,False,absolute_error,0.007780978686286,47,0.6534375551405991,27,0.0040654563344559,11,8,RandomForest,64,False,False,COMPLETE,"[0.7346938775510206, 0.5909090909090908, 0.43269230769230765, 0.3317307692307692]","[0.00334129 0.         0.00218295 0.01691872 0.00380001 0.
 0.         0.         0.02457961 0.         0.01018685 0.02605873
 0.         0.         0.00406059 0.         0.12065455 0.08276963
 0.01115983 0.00769529 0.01352034 0.03580226 0.01517148 0.00509581
 0.0570546  0.00074163 0.00970153 0.         0.00985858 0.0008082
 0.00191477 0.00318139 0.06969938 0.00072881 0.00682166 0.
 0.02049915 0.00027077 0.00567394 0.03505182 0.00121768 0.
 0.20854154 0.09329168 0.         0.00686348 0.00181071 0.06387484
 0.         0.         0.00114861 0.01650841 0.         0.00173889]"
472,254.0,166.0,166,0.5223838661338661,2024-02-16 00:20:36.256565,2024-02-16 00:20:42.088634,0 days 00:00:05.832069,True,absolute_error,0.0490623977995174,9,0.459538480506742,46,0.0496574849934385,7,12,RandomForest,61,False,False,COMPLETE,"[0.6428571428571428, 0.5909090909090908, 0.5192307692307692, 0.33653846153846156]","[0.00967182 0.013098   0.00755199 0.02517324 0.01876065 0.01175304
 0.01921279 0.00191523 0.00814556 0.0026334  0.00606094 0.06170708
 0.00443043 0.00438596 0.02842456 0.00187572 0.11296989 0.05367862
 0.0181195  0.00161222 0.0144398  0.00749624 0.03239378 0.00136501
 0.03716404 0.00568182 0.00642767 0.00167061 0.00666191 0.00131675
 0.06832631 0.01343852 0.0427524  0.00220562 0.00555556 0.
 0.04506698 0.00643466 0.02623479 0.00568971 0.0102278  0.
 0.10853925 0.03481168 0.02135442 0.03049147 0.01465696 0.01110205
 0.00122538 0.00148228 0.00423438 0.01244794 0.0079236  0.        ]"
473,255.0,7.0,7,0.5222045811331526,2024-02-16 00:04:24.976931,2024-02-16 00:04:34.742913,0 days 00:00:09.765982,True,absolute_error,0.0304285357035101,5,0.713090964501704,26,0.0511771654998342,9,2,RandomForest,86,False,False,COMPLETE,"[0.6122448979591837, 0.5727272727272728, 0.5769230769230769, 0.32692307692307687]","[0.00346446 0.00151317 0.00886971 0.01279654 0.0123325  0.00521363
 0.01616729 0.00478724 0.0059896  0.00556922 0.00703313 0.05273512
 0.01543383 0.00440925 0.04024641 0.00452114 0.10966872 0.07703076
 0.01244549 0.00210725 0.02829277 0.02896404 0.05289847 0.00559423
 0.04031937 0.00125117 0.0090825  0.00302538 0.00987647 0.00093519
 0.0263549  0.         0.02603883 0.00350078 0.00139948 0.00308642
 0.03082889 0.00675426 0.02086165 0.00349493 0.01078767 0.00308642
 0.15696163 0.03537418 0.02346364 0.02859301 0.00471891 0.0095838
 0.00174511 0.00106261 0.01212054 0.00501415 0.00165689 0.00093723]"
474,584.0,,284,0.5221657806479234,2024-02-16 19:06:52.337962,2024-02-16 19:06:59.264661,0 days 00:00:06.926699,False,absolute_error,0.0178027717363735,40,0.7968860418534109,17,0.0095103062891356,10,12,RandomForest,78,False,False,COMPLETE,"[0.7959183673469388, 0.509090909090909, 0.46634615384615385, 0.3173076923076923]","[1.64066675e-03 0.00000000e+00 1.64826435e-04 1.96058206e-02
 4.19364925e-02 0.00000000e+00 0.00000000e+00 7.39423238e-04
 4.09508641e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.57025983e-02 0.00000000e+00
 1.49836788e-01 1.55880076e-01 1.67991850e-02 1.94139752e-03
 7.29622762e-03 3.35561450e-02 4.29788266e-03 0.00000000e+00
 1.37215855e-02 0.00000000e+00 2.89871108e-02 7.35575188e-04
 0.00000000e+00 0.00000000e+00 1.80285366e-03 2.79125381e-04
 5.36509367e-02 0.00000000e+00 8.32925310e-04 5.28734708e-04
 2.08937015e-02 0.00000000e+00 7.52047994e-03 3.33147250e-02
 0.00000000e+00 0.00000000e+00 2.38627443e-01 2.08209504e-03
 0.00000000e+00 2.05319860e-03 2.74922174e-03 9.09300785e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 9.41816509e-04]"
884,,,284,0.5221657806479234,2024-02-16 19:06:52.337962,2024-02-16 19:06:59.264661,0 days 00:00:06.926699,False,absolute_error,0.017802771736373537,40,0.7968860418534109,17,0.009510306289135646,10,12,RandomForest,78,False,False,COMPLETE,,
1074,,,474,0.5218642964178678,2024-02-16 23:27:49.537788,2024-02-16 23:28:01.619895,0 days 00:00:12.082107,False,absolute_error,0.014497816394886894,41,0.5200565157240131,21,0.027031571039952754,13,13,RandomForest,191,False,False,COMPLETE,"[0.576530612244898, 0.47727272727272724, 0.6346153846153846, 0.39903846153846156]","[0.00000000e+00 0.00000000e+00 0.00000000e+00 4.55637079e-03
 0.00000000e+00 0.00000000e+00 1.56127510e-02 4.93235747e-03
 0.00000000e+00 5.66017620e-04 4.11262091e-03 2.24125657e-02
 3.78182570e-03 1.43118318e-02 2.03164539e-02 2.96114267e-04
 1.16470908e-01 5.32682536e-02 3.01385402e-02 0.00000000e+00
 1.43548494e-03 1.01346334e-01 3.99343645e-03 0.00000000e+00
 1.36013899e-02 0.00000000e+00 1.01219933e-02 3.11306445e-04
 2.15143045e-04 0.00000000e+00 6.47554698e-04 3.89115137e-04
 2.22549217e-02 0.00000000e+00 2.51438559e-03 7.59264530e-04
 2.91901293e-02 2.91644709e-03 5.60184837e-03 2.24416109e-03
 1.62471343e-03 0.00000000e+00 3.80330404e-01 1.05095963e-02
 4.98470926e-02 0.00000000e+00 3.62863080e-03 6.26561151e-02
 2.30725014e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 7.76671255e-04]"
663,,,63,0.5212648958184672,2024-02-16 18:35:01.580208,2024-02-16 18:35:20.274921,0 days 00:00:18.694713,False,absolute_error,0.00785789397621723,32,0.7155791790223568,24,0.013064025175568733,14,15,RandomForest,182,False,False,COMPLETE,,
475,363.0,,63,0.5212648958184672,2024-02-16 18:35:01.580208,2024-02-16 18:35:20.274921,0 days 00:00:18.694713,False,absolute_error,0.0078578939762172,32,0.7155791790223568,24,0.0130640251755687,14,15,RandomForest,182,False,False,COMPLETE,"[0.6122448979591837, 0.5545454545454546, 0.5336538461538461, 0.3846153846153846]","[0.00000000e+00 0.00000000e+00 0.00000000e+00 3.48415168e-03
 0.00000000e+00 0.00000000e+00 2.41653170e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 6.15295892e-03
 7.48955316e-03 9.81642430e-03 1.14104169e-02 0.00000000e+00
 1.47508722e-01 3.21601233e-02 8.98064580e-03 0.00000000e+00
 0.00000000e+00 5.31713421e-02 0.00000000e+00 7.12677671e-04
 1.95098362e-02 3.23786067e-04 2.81977889e-03 1.71593279e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.83647303e-02 7.84225976e-04 6.17484962e-04 1.07302777e-03
 1.34902381e-02 2.59422566e-03 2.91863102e-02 3.30162138e-04
 5.78730868e-04 0.00000000e+00 5.06152128e-01 5.92178656e-04
 4.28376004e-02 0.00000000e+00 4.36183705e-04 6.32085522e-02
 0.00000000e+00 3.77739279e-04 0.00000000e+00 1.70360023e-03
 0.00000000e+00 0.00000000e+00]"
476,543.0,,243,0.5209139075210504,2024-02-16 19:00:51.643714,2024-02-16 19:01:06.494030,0 days 00:00:14.850316,False,absolute_error,0.0138790045118852,39,0.0873507132157601,20,0.0091053943734296,13,4,RandomForest,163,False,False,COMPLETE,"[0.653061224489796, 0.5363636363636364, 0.5576923076923077, 0.33653846153846156]","[0.00501775 0.00844925 0.0018415  0.01070747 0.01002118 0.00318524
 0.03132337 0.01280007 0.00272947 0.01975751 0.01572581 0.0265838
 0.00434405 0.01340092 0.04822776 0.01147369 0.04230474 0.04762244
 0.02329888 0.01912422 0.05870746 0.05515645 0.01603445 0.01083873
 0.02552993 0.02213209 0.010419   0.00687447 0.01862386 0.00266151
 0.01686317 0.00503529 0.02731624 0.00243816 0.00715989 0.00342389
 0.05302116 0.00915684 0.02294995 0.03139749 0.030899   0.00299488
 0.0648515  0.02402577 0.02100763 0.0287405  0.0119467  0.02498438
 0.00493353 0.00039768 0.00555126 0.0100145  0.00363318 0.00234033]"
843,,,243,0.5209139075210504,2024-02-16 19:00:51.643714,2024-02-16 19:01:06.494030,0 days 00:00:14.850316,False,absolute_error,0.013879004511885226,39,0.08735071321576016,20,0.009105394373429635,13,4,RandomForest,163,False,False,COMPLETE,,
477,256.0,226.0,226,0.5207827886399314,2024-02-16 00:25:57.801712,2024-02-16 00:26:04.019638,0 days 00:00:06.217926,True,absolute_error,0.0430949716485567,9,0.6001105764826073,20,0.0420806015511265,8,16,RandomForest,70,False,False,COMPLETE,"[0.653061224489796, 0.5454545454545454, 0.5384615384615383, 0.34615384615384615]","[0.00427098 0.01658833 0.01036327 0.00724526 0.01813986 0.01189431
 0.01600842 0.00181341 0.00700564 0.         0.00534138 0.04507215
 0.00819672 0.00193979 0.02616543 0.00406573 0.09926624 0.06317786
 0.03450761 0.         0.03001073 0.02727179 0.04066301 0.01924512
 0.03018413 0.         0.00717065 0.00543501 0.01222038 0.00438166
 0.05291233 0.00871226 0.02360146 0.         0.00687384 0.00409836
 0.02826676 0.00530563 0.02448856 0.00298074 0.01343989 0.00103845
 0.14041935 0.03254513 0.01793321 0.02963357 0.01163313 0.01703759
 0.         0.         0.0125989  0.00124881 0.         0.00758716]"
762,,,162,0.5205526616240902,2024-02-16 18:49:47.318767,2024-02-16 18:49:57.785548,0 days 00:00:10.466781,False,absolute_error,0.011884516203659126,33,0.2864142684542363,18,0.004471065384065826,12,12,RandomForest,102,False,False,COMPLETE,,
478,462.0,,162,0.5205526616240902,2024-02-16 18:49:47.318767,2024-02-16 18:49:57.785548,0 days 00:00:10.466781,False,absolute_error,0.0118845162036591,33,0.2864142684542363,18,0.0044710653840658,12,12,RandomForest,102,False,False,COMPLETE,"[0.673469387755102, 0.5818181818181818, 0.5480769230769231, 0.27884615384615385]","[2.15007362e-03 2.90251164e-04 2.33923324e-03 2.33625835e-02
 1.63230285e-03 7.65935758e-03 2.58143793e-02 4.31363089e-03
 6.24438107e-03 1.37497904e-03 8.61425116e-03 4.77777160e-02
 4.11852788e-03 6.99757514e-03 3.81281110e-02 1.10835252e-02
 7.43888476e-02 4.93956020e-02 2.08036407e-02 4.06456989e-04
 2.87990453e-02 7.45942194e-02 3.91742166e-02 4.85679991e-03
 6.24658384e-02 7.33890371e-03 1.00074789e-02 2.52956022e-03
 1.15899931e-02 1.71012533e-04 9.47776289e-03 3.56915710e-03
 3.52212627e-02 4.61257111e-03 8.86768999e-03 3.91802758e-03
 2.68807759e-02 1.02157063e-02 2.46271656e-02 1.89334898e-02
 1.20808426e-02 0.00000000e+00 1.43803019e-01 2.88613895e-02
 2.99759594e-02 1.07743978e-02 1.05237828e-02 3.18712498e-02
 1.32944375e-04 5.37975037e-04 1.20963030e-03 1.46789133e-03
 4.72876824e-04 3.54193830e-03]"
479,257.0,275.0,275,0.5205044955044955,2024-02-16 00:30:20.997602,2024-02-16 00:30:24.946812,0 days 00:00:03.949210,True,absolute_error,0.0605085701012328,9,0.3436586692114635,93,0.0546378397574246,7,15,RandomForest,51,False,False,COMPLETE,"[0.6428571428571429, 0.5545454545454546, 0.5576923076923077, 0.32692307692307687]","[0.00851192 0.01017097 0.00449614 0.00951466 0.01754302 0.01257764
 0.01112765 0.         0.00245478 0.00994599 0.01413042 0.07168183
 0.00849407 0.00848915 0.02764896 0.02063879 0.0908856  0.04134264
 0.03785872 0.         0.03499676 0.01428571 0.01612702 0.00670409
 0.03701767 0.00961538 0.0131049  0.00657895 0.00532924 0.
 0.04502309 0.00543478 0.02993928 0.00376112 0.01521982 0.
 0.06220844 0.01085466 0.02540244 0.01473706 0.00927293 0.
 0.11314333 0.05384109 0.01086957 0.01257764 0.01123477 0.00635249
 0.00432003 0.         0.00795585 0.         0.00657895 0.        ]"
480,258.0,230.0,230,0.5204942379049522,2024-02-16 00:26:18.390883,2024-02-16 00:26:25.061970,0 days 00:00:06.671087,True,absolute_error,0.0357706718174086,9,0.8491912722307324,88,0.0498503090194736,8,16,RandomForest,58,False,False,COMPLETE,"[0.6224489795918368, 0.6181818181818182, 0.5384615384615384, 0.30288461538461536]","[0.00502053 0.01816847 0.00370841 0.01396227 0.00777256 0.01053338
 0.01980387 0.00733236 0.01136364 0.00266575 0.01459156 0.04361573
 0.01515639 0.01751173 0.03489943 0.00921254 0.09750866 0.0638732
 0.01120411 0.         0.02785869 0.00684451 0.04694405 0.01559926
 0.0472645  0.         0.01797255 0.00367929 0.00471698 0.
 0.03960183 0.00881536 0.0209174  0.00303884 0.00252509 0.00282979
 0.03092309 0.00849083 0.01766059 0.00459924 0.0117873  0.
 0.13160628 0.03238597 0.02448861 0.03968963 0.02050745 0.00411482
 0.         0.         0.00542509 0.00977514 0.00203321 0.        ]"
957,,,357,0.520492007992008,2024-02-16 23:11:43.061937,2024-02-16 23:11:50.791668,0 days 00:00:07.729731,False,absolute_error,0.009920527578208427,37,0.7165309153068347,50,0.03656307682722154,14,11,RandomForest,120,False,False,COMPLETE,"[0.6071428571428572, 0.4363636363636364, 0.5913461538461539, 0.4471153846153847]","[0.         0.         0.         0.         0.         0.
 0.00142323 0.         0.         0.         0.00117117 0.
 0.         0.01122236 0.06886292 0.         0.13497706 0.05
 0.02827665 0.         0.         0.03092366 0.         0.
 0.00342758 0.         0.         0.         0.         0.
 0.         0.         0.00264384 0.         0.         0.
 0.00776076 0.         0.         0.         0.         0.
 0.53694966 0.00193156 0.04647374 0.         0.         0.07395581
 0.         0.         0.         0.         0.         0.        ]"
481,259.0,276.0,276,0.5200629727415442,2024-02-16 00:30:24.964878,2024-02-16 00:30:30.927002,0 days 00:00:05.962124,True,absolute_error,0.0411626229595721,11,0.4485401363992362,95,0.0506882683244842,7,14,RandomForest,55,False,False,COMPLETE,"[0.6122448979591837, 0.5545454545454546, 0.6057692307692307, 0.3076923076923077]","[0.00526186 0.00263866 0.00110883 0.01576826 0.01309592 0.00861565
 0.02193939 0.00176019 0.0130771  0.0115123  0.00247233 0.07008264
 0.0028172  0.         0.02754274 0.00277219 0.11389768 0.06324453
 0.0383775  0.         0.02894742 0.0129892  0.03217567 0.00641026
 0.03087874 0.00641026 0.0072177  0.0065232  0.00673142 0.00479525
 0.0390566  0.01593505 0.04897353 0.00462889 0.00113838 0.0040002
 0.02970114 0.         0.00965176 0.00373737 0.01176709 0.
 0.12533465 0.05794213 0.01974051 0.0165577  0.0146948  0.0082489
 0.00146985 0.0017147  0.00264411 0.0153853  0.00861325 0.        ]"
693,,,93,0.51994924718139,2024-02-16 18:40:02.804429,2024-02-16 18:40:16.658842,0 days 00:00:13.854413,False,absolute_error,0.009217310914497085,36,0.727471266218358,29,0.0070085171889984815,14,11,RandomForest,122,False,False,COMPLETE,,
482,393.0,,93,0.51994924718139,2024-02-16 18:40:02.804429,2024-02-16 18:40:16.658842,0 days 00:00:13.854413,False,absolute_error,0.009217310914497,36,0.727471266218358,29,0.0070085171889984,14,11,RandomForest,122,False,False,COMPLETE,"[0.5816326530612246, 0.5318181818181817, 0.5817307692307693, 0.3846153846153847]","[1.82429719e-03 0.00000000e+00 0.00000000e+00 2.03752581e-03
 0.00000000e+00 0.00000000e+00 4.01027455e-03 0.00000000e+00
 1.22225853e-04 0.00000000e+00 0.00000000e+00 7.26274190e-03
 1.80745736e-03 1.03354523e-02 1.08350005e-02 0.00000000e+00
 1.57686835e-01 3.72278235e-02 9.34795709e-03 0.00000000e+00
 0.00000000e+00 5.47111234e-02 0.00000000e+00 0.00000000e+00
 1.37916365e-02 0.00000000e+00 1.36528655e-02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.33410375e-02 0.00000000e+00
 2.28237908e-02 0.00000000e+00 1.11065678e-03 3.15406922e-04
 1.32910749e-02 9.61230294e-04 2.84683784e-02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 4.66135259e-01 6.46695972e-04
 3.94270647e-02 0.00000000e+00 0.00000000e+00 7.31437795e-02
 0.00000000e+00 4.95798644e-04 0.00000000e+00 5.18660989e-03
 0.00000000e+00 0.00000000e+00]"
483,260.0,3.0,3,0.5199479092336236,2024-02-16 00:03:56.481026,2024-02-16 00:04:01.515836,0 days 00:00:05.034810,True,absolute_error,0.064256784615887,4,0.6661325433784532,65,0.0165830630673763,10,8,RandomForest,68,False,False,COMPLETE,"[0.6224489795918368, 0.5727272727272728, 0.5576923076923077, 0.326923076923077]","[0.0046331  0.01096981 0.00834932 0.01484667 0.02215092 0.01013072
 0.0138161  0.01058328 0.010254   0.00398928 0.01321907 0.03994277
 0.         0.00290658 0.02167684 0.01064675 0.11204246 0.06090282
 0.01724612 0.00101326 0.02323295 0.028764   0.03258935 0.00623654
 0.03015332 0.00620835 0.01309682 0.00504766 0.00467312 0.
 0.04528658 0.00817352 0.0249912  0.00446429 0.0023101  0.00571743
 0.02947356 0.01274372 0.01783957 0.00956849 0.00738492 0.
 0.14851174 0.03727226 0.04008102 0.01895711 0.00336716 0.01164074
 0.         0.00932732 0.00804574 0.00963275 0.0003318  0.00555699]"
952,,,352,0.5199233801912373,2024-02-16 23:11:10.104325,2024-02-16 23:11:17.442180,0 days 00:00:07.337855,False,absolute_error,0.017432893290192927,2,0.49886721695269237,57,0.012333492479776099,10,12,RandomForest,110,False,False,COMPLETE,"[0.7040816326530612, 0.5727272727272728, 0.548076923076923, 0.2548076923076923]","[0.00360433 0.         0.00048608 0.01538974 0.01214807 0.
 0.00995745 0.000925   0.0153037  0.         0.00039429 0.01359279
 0.00190685 0.02090273 0.02847098 0.00031102 0.13782085 0.07884364
 0.01537579 0.         0.00853708 0.08110064 0.01424552 0.00190995
 0.04358328 0.         0.02353122 0.00506253 0.00300039 0.
 0.01580277 0.00097784 0.04166496 0.00062471 0.00318921 0.
 0.02861333 0.00269936 0.00726197 0.00529302 0.00188334 0.
 0.19164979 0.02413232 0.045467   0.         0.01634617 0.07150878
 0.         0.         0.         0.         0.         0.00648157]"
1117,,,517,0.5197570286856001,2024-02-16 23:33:33.741892,2024-02-16 23:33:43.652301,0 days 00:00:09.910409,False,absolute_error,0.01300404298985318,34,0.9872980893002037,46,0.00012611554353512966,12,13,RandomForest,154,False,False,COMPLETE,"[0.6122448979591837, 0.6590909090909092, 0.4375, 0.3701923076923077]","[3.94405677e-04 3.53303642e-04 1.53278226e-04 1.99450984e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.82946460e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 9.99868001e-04 0.00000000e+00
 2.96960066e-01 2.26045964e-01 4.46739536e-04 0.00000000e+00
 0.00000000e+00 3.61532108e-04 0.00000000e+00 0.00000000e+00
 1.08263196e-03 0.00000000e+00 0.00000000e+00 2.15448764e-04
 0.00000000e+00 0.00000000e+00 1.30986995e-03 1.04366694e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.90997383e-01 0.00000000e+00
 8.25032529e-04 0.00000000e+00 0.00000000e+00 1.19229681e-01
 0.00000000e+00 0.00000000e+00 6.77421966e-04 1.60326185e-03
 0.00000000e+00 0.00000000e+00]"
639,,,39,0.5193770515199087,2024-02-16 18:31:02.961699,2024-02-16 18:31:06.311717,0 days 00:00:03.350018,False,absolute_error,0.020440848441908264,45,0.705417531195931,98,0.019866037166998383,14,19,RandomForest,11,False,False,COMPLETE,,
484,339.0,,39,0.5193770515199087,2024-02-16 18:31:02.961699,2024-02-16 18:31:06.311717,0 days 00:00:03.350018,False,absolute_error,0.0204408484419082,45,0.705417531195931,98,0.0198660371669983,14,19,RandomForest,11,False,False,COMPLETE,"[0.45408163265306123, 0.5272727272727272, 0.7067307692307692, 0.389423076923077]","[0.         0.         0.         0.         0.         0.
 0.00419477 0.         0.         0.         0.         0.
 0.         0.02876602 0.         0.         0.11483646 0.17594869
 0.01524911 0.         0.0233837  0.13022609 0.         0.
 0.         0.         0.01509677 0.01758975 0.         0.
 0.         0.         0.02900661 0.         0.         0.
 0.02361044 0.         0.00667607 0.         0.         0.
 0.20316164 0.00747816 0.1261513  0.         0.         0.07322901
 0.         0.         0.         0.00539541 0.         0.        ]"
918,,,318,0.5192967746539174,2024-02-16 23:06:53.227104,2024-02-16 23:07:01.817279,0 days 00:00:08.590175,False,absolute_error,0.01952848074535157,18,0.2592069632878174,22,0.008114523507205615,13,15,RandomForest,90,False,False,COMPLETE,"[0.653061224489796, 0.4818181818181818, 0.6442307692307693, 0.2980769230769231]","[0.00354879 0.00230128 0.0018805  0.02105055 0.00288645 0.00173369
 0.0266448  0.00767086 0.00456778 0.00289143 0.00472655 0.0436637
 0.00495423 0.01405895 0.04605606 0.00670517 0.07228234 0.06294089
 0.01676937 0.00116963 0.03265904 0.0820533  0.03349429 0.0031592
 0.04967856 0.00973816 0.00791917 0.00456081 0.01503096 0.
 0.00948098 0.00619574 0.03367335 0.00461124 0.0031682  0.00138575
 0.0351148  0.00709227 0.02551739 0.02301657 0.02027506 0.
 0.12051722 0.03129099 0.03158669 0.01335079 0.01091862 0.02665478
 0.         0.         0.00226485 0.00494098 0.         0.00214721]"
485,313.0,,13,0.5187036178107607,2024-02-16 18:28:22.124906,2024-02-16 18:28:26.201825,0 days 00:00:04.076919,False,absolute_error,0.0091916229966746,10,0.2059681648929708,37,0.0143238599770933,1,11,RandomForest,50,False,False,COMPLETE,"[0.5816326530612246, 0.6181818181818182, 0.4423076923076923, 0.4326923076923076]","[0.00556486 0.00150326 0.00517687 0.01020365 0.00711029 0.00385608
 0.01350908 0.00900997 0.00301641 0.00756918 0.00644976 0.03551523
 0.00923754 0.02124883 0.05363763 0.01212861 0.0395946  0.02988611
 0.00954846 0.007805   0.03442333 0.04300918 0.02298801 0.00948966
 0.05242861 0.01747178 0.00922035 0.00627988 0.00875086 0.01341233
 0.0118197  0.00479082 0.03165033 0.00738657 0.01336483 0.00604356
 0.0217543  0.00548254 0.01695314 0.01414274 0.03352278 0.00320782
 0.08688633 0.03678495 0.0199503  0.02488906 0.07672483 0.02772194
 0.01248205 0.00846638 0.004894   0.00232755 0.01718154 0.00252652]"
613,,,13,0.5187036178107607,2024-02-16 18:28:22.124906,2024-02-16 18:28:26.201825,0 days 00:00:04.076919,False,absolute_error,0.009191622996674628,10,0.20596816489297087,37,0.014323859977093362,1,11,RandomForest,50,False,False,COMPLETE,,
1084,,,484,0.5185849864421294,2024-02-16 23:29:24.354558,2024-02-16 23:29:31.448685,0 days 00:00:07.094127,False,absolute_error,0.016547987106129734,30,0.5914696482889918,56,0.060221177961894454,12,10,RandomForest,194,False,False,COMPLETE,"[0.6173469387755102, 0.4954545454545455, 0.6250000000000001, 0.33653846153846156]","[0.         0.         0.         0.         0.         0.
 0.00257732 0.         0.         0.         0.00076229 0.00515464
 0.         0.         0.04223468 0.         0.12120894 0.07120253
 0.00266911 0.         0.         0.06883392 0.04593968 0.
 0.0166084  0.         0.00052398 0.         0.         0.
 0.         0.         0.00195878 0.         0.         0.
 0.0064433  0.         0.         0.         0.         0.
 0.4808359  0.00442113 0.06701031 0.         0.         0.0616151
 0.         0.         0.         0.         0.         0.        ]"
1014,,,414,0.5185849864421294,2024-02-16 23:19:54.681024,2024-02-16 23:20:02.444182,0 days 00:00:07.763158,False,absolute_error,0.017552371243985194,39,0.6011524897328078,25,0.04844550846369124,11,10,RandomForest,111,False,False,COMPLETE,"[0.6173469387755102, 0.4954545454545455, 0.6057692307692307, 0.35576923076923084]","[0.04259828 0.         0.         0.         0.         0.
 0.         0.         0.01094996 0.         0.         0.0246026
 0.         0.01314131 0.03261642 0.         0.13531778 0.0725
 0.00575559 0.         0.         0.0617851  0.0271192  0.
 0.02265999 0.         0.         0.         0.         0.
 0.         0.00162549 0.00475143 0.         0.         0.
 0.02259201 0.         0.         0.         0.         0.
 0.36959266 0.00360497 0.06310137 0.         0.025      0.06068585
 0.         0.         0.         0.         0.         0.        ]"
996,,,396,0.5185769587555302,2024-02-16 23:17:14.504329,2024-02-16 23:17:23.895205,0 days 00:00:09.390876,False,absolute_error,0.014828670062183195,38,0.30465706274403537,51,0.011524938607487085,14,12,RandomForest,93,False,False,COMPLETE,"[0.6122448979591837, 0.4909090909090909, 0.625, 0.34615384615384615]","[0.00077799 0.         0.         0.01321855 0.00041547 0.
 0.02699484 0.00695467 0.         0.00853021 0.00373071 0.0455525
 0.0053519  0.00418864 0.04424381 0.00630211 0.08587378 0.07964748
 0.03703356 0.00078432 0.03261016 0.09345333 0.0138959  0.00144288
 0.03378572 0.00361247 0.00277223 0.00307837 0.00350613 0.00131247
 0.00065088 0.00488355 0.03160841 0.0005616  0.00645012 0.00182606
 0.0345457  0.00244807 0.03607978 0.01109205 0.02221912 0.
 0.18399797 0.02212937 0.03216074 0.00424781 0.01580355 0.02700691
 0.         0.00045831 0.         0.00213215 0.         0.00062764]"
645,,,45,0.5184297845012131,2024-02-16 18:31:59.757181,2024-02-16 18:32:08.431176,0 days 00:00:08.673995,False,absolute_error,0.019750621143235107,25,0.5931339233849818,21,0.00046703126463011266,15,16,RandomForest,155,False,False,COMPLETE,,
486,345.0,,45,0.5184297845012131,2024-02-16 18:31:59.757181,2024-02-16 18:32:08.431176,0 days 00:00:08.673995,False,absolute_error,0.0197506211432351,25,0.5931339233849818,21,0.0004670312646301,15,16,RandomForest,155,False,False,COMPLETE,"[0.6020408163265306, 0.4909090909090909, 0.548076923076923, 0.4326923076923077]","[3.67669497e-03 1.92097061e-04 2.02987168e-04 1.30585189e-02
 0.00000000e+00 0.00000000e+00 1.20040150e-02 5.16972920e-03
 3.71838564e-04 0.00000000e+00 2.11135917e-03 1.70601061e-02
 0.00000000e+00 3.19350583e-03 2.39765464e-02 0.00000000e+00
 1.18486768e-01 5.85837688e-02 3.30299306e-02 0.00000000e+00
 1.95874281e-02 7.84604005e-02 9.96770668e-04 0.00000000e+00
 2.00520711e-02 0.00000000e+00 2.22447554e-03 4.25780523e-04
 4.50156264e-03 0.00000000e+00 8.18208091e-03 4.96413890e-04
 7.20805161e-03 0.00000000e+00 0.00000000e+00 4.14436871e-04
 3.69411889e-02 1.30641048e-03 1.47516681e-02 1.39164304e-03
 3.53320263e-03 0.00000000e+00 3.91682253e-01 1.94320493e-03
 5.83669013e-02 0.00000000e+00 3.61074707e-03 5.14579821e-02
 0.00000000e+00 5.04793236e-04 0.00000000e+00 8.42666921e-04
 0.00000000e+00 0.00000000e+00]"
851,,,251,0.5180382117882119,2024-02-16 19:02:04.867572,2024-02-16 19:02:13.377045,0 days 00:00:08.509473,False,absolute_error,0.022579159220352297,18,0.5654970078961801,25,0.010068469811139668,11,17,RandomForest,117,False,False,COMPLETE,,
