auc,Model
0.3431372549019608,Permutation
0.47058823529411764,Permutation
0.7712418300653595,Permutation
0.3431372549019608,Permutation
0.5686274509803921,Permutation
0.6013071895424836,Permutation
0.36928104575163395,Permutation
0.46405228758169936,Permutation
0.36928104575163395,Permutation
0.3071895424836601,Permutation
0.5915032679738562,Permutation
0.27450980392156865,Permutation
0.43790849673202614,Permutation
0.6699346405228759,Permutation
0.4019607843137255,Permutation
0.3790849673202614,Permutation
0.5686274509803921,Permutation
0.5980392156862745,Permutation
0.5555555555555556,Permutation
0.4477124183006536,Permutation
0.44771241830065356,Permutation
0.5261437908496731,Permutation
0.5424836601307189,Permutation
0.7287581699346405,Permutation
0.5522875816993464,Permutation
0.39542483660130723,Permutation
0.5588235294117647,Permutation
0.5718954248366013,Permutation
0.5065359477124183,Permutation
0.4901960784313726,Permutation
0.3137254901960784,Permutation
0.4934640522875817,Permutation
0.7091503267973857,Permutation
0.434640522875817,Permutation
0.5032679738562091,Permutation
0.39869281045751637,Permutation
0.3921568627450981,Permutation
0.6405228758169935,Permutation
0.6078431372549019,Permutation
0.5718954248366013,Permutation
0.5,Permutation
0.47058823529411764,Permutation
0.43137254901960786,Permutation
0.5261437908496732,Permutation
0.5228758169934641,Permutation
0.4183006535947712,Permutation
0.4411764705882353,Permutation
0.3986928104575163,Permutation
0.20915032679738563,Permutation
0.8137254901960784,Permutation
0.4673202614379085,Permutation
0.5326797385620915,Permutation
0.6372549019607843,Permutation
0.45424836601307195,Permutation
0.5784313725490196,Permutation
0.33333333333333337,Permutation
0.48692810457516345,Permutation
0.44771241830065356,Permutation
0.4183006535947712,Permutation
0.5947712418300654,Permutation
0.5555555555555556,Permutation
0.6339869281045752,Permutation
0.6045751633986928,Permutation
0.6535947712418301,Permutation
0.6503267973856209,Permutation
0.6437908496732025,Permutation
0.6666666666666667,Permutation
0.6862745098039216,Permutation
0.5032679738562091,Permutation
0.6339869281045751,Permutation
0.4607843137254902,Permutation
0.5849673202614378,Permutation
0.3790849673202614,Permutation
0.5392156862745098,Permutation
0.5326797385620915,Permutation
0.5522875816993464,Permutation
0.4509803921568627,Permutation
0.3529411764705882,Permutation
0.5457516339869282,Permutation
0.41830065359477125,Permutation
0.4019607843137255,Permutation
0.6209150326797385,Permutation
0.5130718954248366,Permutation
0.49346405228758167,Permutation
0.5359477124183006,Permutation
0.7124183006535948,Permutation
0.5588235294117647,Permutation
0.46732026143790856,Permutation
0.4509803921568627,Permutation
0.19934640522875818,Permutation
0.5261437908496732,Permutation
0.35294117647058826,Permutation
0.4411764705882353,Permutation
0.39869281045751637,Permutation
0.4084967320261438,Permutation
0.5,Permutation
0.38235294117647056,Permutation
0.5392156862745098,Permutation
0.3529411764705882,Permutation
0.630718954248366,Permutation
0.411764705882353,Permutation
0.48366013071895425,Permutation
0.5098039215686275,Permutation
0.48692810457516333,Permutation
0.5,Permutation
0.565359477124183,Permutation
0.6078431372549019,Permutation
0.5359477124183006,Permutation
0.5424836601307189,Permutation
0.369281045751634,Permutation
0.39869281045751637,Permutation
0.584967320261438,Permutation
0.4084967320261438,Permutation
0.6045751633986929,Permutation
0.4477124183006536,Permutation
0.29084967320261434,Permutation
0.542483660130719,Permutation
0.46405228758169936,Permutation
0.4117647058823529,Permutation
0.565359477124183,Permutation
0.5718954248366013,Permutation
0.4183006535947712,Permutation
0.6274509803921569,Permutation
0.6176470588235294,Permutation
0.2973856209150327,Permutation
0.5032679738562091,Permutation
0.6013071895424837,Permutation
0.36274509803921573,Permutation
0.5326797385620915,Permutation
0.5751633986928105,Permutation
0.3562091503267974,Permutation
0.38235294117647056,Permutation
0.48039215686274506,Permutation
0.41503267973856206,Permutation
0.5816993464052287,Permutation
0.6209150326797386,Permutation
0.4411764705882353,Permutation
0.37254901960784315,Permutation
0.46405228758169936,Permutation
0.3790849673202614,Permutation
0.3954248366013072,Permutation
0.5457516339869282,Permutation
0.6633986928104575,Permutation
0.4444444444444444,Permutation
0.5588235294117647,Permutation
0.38235294117647056,Permutation
0.6503267973856208,Permutation
0.34967320261437906,Permutation
0.4575163398692811,Permutation
0.48692810457516345,Permutation
0.6568627450980391,Permutation
0.5196078431372549,Permutation
0.369281045751634,Permutation
0.696078431372549,Permutation
0.40196078431372545,Permutation
0.5555555555555556,Permutation
0.5915032679738562,Permutation
0.4281045751633987,Permutation
0.6274509803921569,Permutation
0.5457516339869282,Permutation
0.5228758169934641,Permutation
0.7450980392156863,Permutation
0.45751633986928103,Permutation
0.5261437908496732,Permutation
0.630718954248366,Permutation
0.6470588235294118,Permutation
0.5261437908496732,Permutation
0.4117647058823529,Permutation
0.6176470588235294,Permutation
0.5980392156862745,Permutation
0.4281045751633987,Permutation
0.21568627450980393,Permutation
0.6013071895424837,Permutation
0.5784313725490197,Permutation
0.6666666666666666,Permutation
0.5326797385620915,Permutation
0.7156862745098039,Permutation
0.4738562091503268,Permutation
0.696078431372549,Permutation
0.6568627450980392,Permutation
0.4836601307189543,Permutation
0.5392156862745098,Permutation
0.7091503267973857,Permutation
0.5947712418300655,Permutation
0.36274509803921573,Permutation
0.5915032679738563,Permutation
0.3300653594771242,Permutation
0.7156862745098038,Permutation
0.4411764705882353,Permutation
0.41503267973856206,Permutation
0.47385620915032683,Permutation
0.47058823529411764,Permutation
0.35947712418300654,Permutation
0.6372549019607843,Permutation
0.46078431372549017,Permutation
0.4281045751633987,Permutation
0.6209150326797386,Permutation
0.45751633986928103,Permutation
0.5032679738562091,Permutation
0.48692810457516333,Permutation
0.46405228758169936,Permutation
0.3300653594771242,Permutation
0.5718954248366013,Permutation
0.4509803921568628,Permutation
0.4444444444444444,Permutation
0.40522875816993464,Permutation
0.6372549019607843,Permutation
0.6339869281045751,Permutation
0.7549019607843137,Permutation
0.5588235294117647,Permutation
0.5522875816993464,Permutation
0.4869281045751634,Permutation
0.3986928104575164,Permutation
0.43790849673202614,Permutation
0.5294117647058824,Permutation
0.39869281045751637,Permutation
0.45098039215686275,Permutation
0.6013071895424836,Permutation
0.4542483660130719,Permutation
0.5098039215686274,Permutation
0.5392156862745099,Permutation
0.6045751633986929,Permutation
0.7058823529411764,Permutation
0.3006535947712418,Permutation
0.4183006535947712,Permutation
0.5490196078431373,Permutation
0.5751633986928104,Permutation
0.6470588235294118,Permutation
0.29738562091503273,Permutation
0.4509803921568627,Permutation
0.607843137254902,Permutation
0.38888888888888895,Permutation
0.4673202614379085,Permutation
0.696078431372549,Permutation
0.7810457516339869,Permutation
0.522875816993464,Permutation
0.6666666666666666,Permutation
0.47385620915032683,Permutation
0.6568627450980392,Permutation
0.20261437908496738,Permutation
0.5620915032679739,Permutation
0.6437908496732027,Permutation
0.5424836601307189,Permutation
0.41503267973856206,Permutation
0.5424836601307189,Permutation
0.43137254901960786,Permutation
0.4509803921568628,Permutation
0.4183006535947712,Permutation
0.38235294117647056,Permutation
0.6176470588235294,Permutation
0.29411764705882354,Permutation
0.48366013071895425,Permutation
0.6372549019607843,Permutation
0.3954248366013072,Permutation
0.4444444444444444,Permutation
0.4444444444444444,Permutation
0.7287581699346406,Permutation
0.4477124183006536,Permutation
0.47385620915032683,Permutation
0.31699346405228757,Permutation
0.6895424836601307,Permutation
0.5261437908496732,Permutation
0.40522875816993464,Permutation
0.45751633986928103,Permutation
0.5947712418300654,Permutation
0.5032679738562091,Permutation
0.45424836601307195,Permutation
0.29084967320261434,Permutation
0.542483660130719,Permutation
0.41830065359477125,Permutation
0.5882352941176471,Permutation
0.45424836601307184,Permutation
0.41830065359477125,Permutation
0.6013071895424836,Permutation
0.48366013071895425,Permutation
0.5784313725490196,Permutation
0.4477124183006536,Permutation
0.3758169934640523,Permutation
0.4673202614379085,Permutation
0.4967320261437908,Permutation
0.5359477124183005,Permutation
0.4411764705882353,Permutation
0.4967320261437909,Permutation
0.43790849673202614,Permutation
0.48366013071895425,Permutation
0.2124183006535948,Permutation
0.4836601307189543,Permutation
0.6176470588235294,Permutation
0.611111111111111,Permutation
0.5359477124183006,Permutation
0.4803921568627451,Permutation
0.3627450980392157,Permutation
0.6568627450980392,Permutation
0.5228758169934641,Permutation
0.5849673202614379,Permutation
0.43790849673202614,Permutation
0.5588235294117647,Permutation
0.411764705882353,Permutation
0.5751633986928104,Permutation
0.4281045751633987,Permutation
0.5588235294117647,Permutation
0.4673202614379085,Permutation
0.47058823529411764,Permutation
0.4607843137254902,Permutation
0.41503267973856206,Permutation
0.5686274509803921,Permutation
0.6633986928104575,Permutation
0.6699346405228759,Permutation
0.6143790849673203,Permutation
0.5849673202614378,Permutation
0.39215686274509803,Permutation
0.6503267973856209,Permutation
0.5065359477124183,Permutation
0.6437908496732027,Permutation
0.6633986928104576,Permutation
0.41503267973856217,Permutation
0.46405228758169936,Permutation
0.565359477124183,Permutation
0.6830065359477124,Permutation
0.3235294117647059,Permutation
0.6437908496732027,Permutation
0.5522875816993464,Permutation
0.6013071895424836,Permutation
0.5032679738562091,Permutation
0.46405228758169936,Permutation
0.3921568627450981,Permutation
0.5849673202614379,Permutation
0.16666666666666669,Permutation
0.5751633986928104,Permutation
0.43137254901960786,Permutation
0.28104575163398693,Permutation
0.5163398692810458,Permutation
0.5359477124183007,Permutation
0.38562091503267976,Permutation
0.3594771241830066,Permutation
0.44771241830065356,Permutation
0.49673202614379086,Permutation
0.7516339869281046,Permutation
0.4836601307189542,Permutation
0.6045751633986929,Permutation
0.6176470588235294,Permutation
0.630718954248366,Permutation
0.5522875816993464,Permutation
0.4444444444444444,Permutation
0.3464052287581699,Permutation
0.40196078431372556,Permutation
0.5457516339869282,Permutation
0.4477124183006536,Permutation
0.4411764705882353,Permutation
0.5032679738562091,Permutation
0.6013071895424836,Permutation
0.6535947712418302,Permutation
0.4248366013071896,Permutation
0.7352941176470589,Permutation
0.48692810457516345,Permutation
0.7320261437908496,Permutation
0.6372549019607843,Permutation
0.7091503267973857,Permutation
0.4444444444444444,Permutation
0.6143790849673203,Permutation
0.5849673202614379,Permutation
0.4901960784313726,Permutation
0.4019607843137255,Permutation
0.4869281045751634,Permutation
0.5424836601307189,Permutation
0.4313725490196078,Permutation
0.7189542483660131,Permutation
0.36601307189542476,Permutation
0.3496732026143791,Permutation
0.5065359477124183,Permutation
0.4509803921568627,Permutation
0.6111111111111112,Permutation
0.4509803921568627,Permutation
0.5196078431372549,Permutation
0.35620915032679745,Permutation
0.5392156862745098,Permutation
0.4215686274509804,Permutation
0.4771241830065359,Permutation
0.6633986928104575,Permutation
0.5849673202614379,Permutation
0.47058823529411764,Permutation
0.5294117647058824,Permutation
0.31699346405228757,Permutation
0.5555555555555556,Permutation
0.5032679738562091,Permutation
0.5849673202614379,Permutation
0.47385620915032683,Permutation
0.6993464052287581,Permutation
0.47712418300653603,Permutation
0.5196078431372549,Permutation
0.4673202614379085,Permutation
0.5000000000000001,Permutation
0.5490196078431373,Permutation
0.5294117647058824,Permutation
0.6013071895424836,Permutation
0.43790849673202614,Permutation
0.6013071895424836,Permutation
0.3660130718954248,Permutation
0.5620915032679737,Permutation
0.5196078431372548,Permutation
0.5392156862745099,Permutation
0.32352941176470595,Permutation
0.46078431372549017,Permutation
0.44771241830065367,Permutation
0.46078431372549017,Permutation
0.5849673202614378,Permutation
0.5490196078431373,Permutation
0.5098039215686274,Permutation
0.5326797385620915,Permutation
0.6045751633986928,Permutation
0.4673202614379085,Permutation
0.4836601307189542,Permutation
0.4836601307189543,Permutation
0.6437908496732027,Permutation
0.5392156862745098,Permutation
0.4901960784313726,Permutation
0.5751633986928105,Permutation
0.5261437908496731,Permutation
0.522875816993464,Permutation
0.6274509803921569,Permutation
0.5751633986928104,Permutation
0.6372549019607844,Permutation
0.6339869281045751,Permutation
0.6176470588235294,Permutation
0.5555555555555556,Permutation
0.369281045751634,Permutation
0.5620915032679739,Permutation
0.5294117647058824,Permutation
0.4836601307189543,Permutation
0.5,Permutation
0.5620915032679739,Permutation
0.6111111111111112,Permutation
0.5915032679738562,Permutation
0.4869281045751634,Permutation
0.5751633986928104,Permutation
0.4607843137254902,Permutation
0.5228758169934641,Permutation
0.5751633986928104,Permutation
0.3267973856209151,Permutation
0.38235294117647056,Permutation
0.39869281045751637,Permutation
0.6666666666666667,Permutation
0.46405228758169936,Permutation
0.4019607843137255,Permutation
0.2614379084967321,Permutation
0.5588235294117647,Permutation
0.30065359477124187,Permutation
0.6699346405228759,Permutation
0.5784313725490197,Permutation
0.3627450980392157,Permutation
0.6372549019607843,Permutation
0.49673202614379086,Permutation
0.7875816993464052,Permutation
0.5424836601307189,Permutation
0.28431372549019607,Permutation
0.434640522875817,Permutation
0.6503267973856209,Permutation
0.2581699346405229,Permutation
0.3104575163398693,Permutation
0.4803921568627451,Permutation
0.4281045751633987,Permutation
0.6633986928104575,Permutation
0.4771241830065359,Permutation
0.5032679738562091,Permutation
0.6143790849673203,Permutation
0.6241830065359477,Permutation
0.6045751633986928,Permutation
0.6993464052287581,Permutation
