,Marker,Log-Likelihood,AIC,Estimate,P_val,score_mean,score_std,score_sem,score_range,perm_score,perms_score_std,perms_score_all,Glmm_pval,AUC_P_val,AUC_mean,AUC_std,F1_P_val,F1_mean,F1_std,Kappa_P_val,Kappa_mean,Kappa_std,perm_auc_mean,perm_auc_all,perm_f1_mean,perm_f1_all,perm_kappa_mean,perm_kappa_all,GLMM_p_corrected,GLMM_significant,AUC_p_corrected,AUC_significant,F1_p_corrected,F1_significant,Kappa_p_corrected,Kappa_significant
40,d_n_mean,-45.0265786179741,96.0531572359482,1.2165414755362023,,,,,,,,,0.24652890534654034,0.2394,0.6386029411764705,0.061397058823529416,0.2918,0.6439393939393939,0.037878787878787956,0.0366,0.1767053478234175,0.0418738871492601,0.4978517647058823,[0.43860294 0.43860294 0.63860294 ... 0.36139706 0.56139706 0.56139706],0.5717156134060528,[0.7        0.63545455 0.59       ... 0.69294118 0.45135135 0.38829152],-0.014630392898272539,"[ 0.03614458 -0.0755814   0.09042553 ...  0.         -0.06061656
 -0.07209116]",0.9006235746614957,p > 0.05,0.5449846153846155,p > 0.05,0.7167272727272728,p > 0.05,0.5514,p < 0.05 uncorrected
41,d_n_std,-45.00121058078406,96.00242116156812,0.5767878994732807,,,,,,,,,0.23063576330284927,0.254,0.5828703703703704,0.04212962962962963,0.5878,0.6274509803921569,0.039215686274509776,0.2974,0.07880986937590723,0.07503628447024674,0.5011974074074075,[0.58287037 0.41712963 0.41712963 ... 0.58287037 0.45787037 0.45787037],0.5966161538357208,[0.56623198 0.60434783 0.49702381 ... 0.60606061 0.53644554 0.36129032],0.022762139305063954,"[ 0.0284929  -0.05827068 -0.11014273 ...  0.08482761  0.0253293
 -0.16571327]",0.9006235746614957,p > 0.05,0.5449846153846155,p > 0.05,0.8119636363636363,p > 0.05,0.6129000000000001,p > 0.05
42,a_n_mean,-45.6195621309618,97.2391242619236,0.05134433520103034,,,,,,,,,0.9366939748054343,1.0,0.4333605664488017,0.05928649237472769,0.6574,0.5750528541226216,0.029598308668076057,0.4382,0.00540913188736275,0.0863339873786923,0.50046325708061,[0.55928649 0.56663943 0.43336057 ... 0.56663943 0.55928649 0.44071351],0.5932931551454148,[0.52310375 0.59784076 0.56222222 ... 0.67333333 0.5472973  0.55952381],-0.01120329704342879,"[ 0.02630907  0.04700757 -0.11111111 ...  0.01754386  0.05558966
 -0.11753731]",0.9727206661441049,p > 0.05,1.0,p > 0.05,0.8119636363636363,p > 0.05,0.6893485714285714,p > 0.05
43,a_n_std,-45.17137296846866,96.34274593693732,-0.23174587238513908,,,,,,,,,0.604577280563507,0.2528,0.5277096949891067,0.009327342047930287,0.6246,0.5439882697947214,0.09237536656891496,0.379,-0.024424981931040368,0.0011691679775519548,0.5001445806100218,[0.50932734 0.50932734 0.47229031 ... 0.52770969 0.50932734 0.49067266],0.563553987800276,[0.60667341 0.61387164 0.56580645 ... 0.46952381 0.62929293 0.37428571],-0.03701433803858835,"[-0.0987331  -0.0640178  -0.00540541 ... -0.0129804  -0.03789432
  0.02468162]",0.9066189480895138,p > 0.05,0.5449846153846155,p > 0.05,0.8119636363636363,p > 0.05,0.6893485714285714,p > 0.05
44,a_mean,-45.56065115261175,97.1213023052235,2.592232805152636,,,,,,,,,0.7028439443294746,0.2482,0.5387118736383443,0.009082244008714546,0.0456,0.6862745098039216,0.019607843137254888,0.1622,0.06902985074626866,0.06902985074626866,0.49980691721132897,[0.53871187 0.50908224 0.53871187 ... 0.46128813 0.50908224 0.53871187],0.5795749209018591,[0.55833333 0.57291667 0.67123984 ... 0.59318182 0.52027027 0.59527027],0.0051356047509490965,"[ 0.08074818  0.02610747  0.09272237 ... -0.06367252 -0.00586285
  0.04401571]",0.9447871686690834,p > 0.05,0.5449846153846155,p > 0.05,0.7167272727272728,p < 0.05 uncorrected,0.5514,p > 0.05
45,a_std,-43.69052492783105,93.3810498556621,-0.7410258143542588,,,,,,,,,0.15544851142696126,0.4942,0.5556100217864923,0.07031590413943353,0.6602,0.5149051490514905,0.07046070460704604,0.0972,0.016530982628986224,0.08510241120041473,0.4992049237472767,[0.55561002 0.4296841  0.55561002 ... 0.55561002 0.55561002 0.5703159 ],0.5455939168144333,[0.55347594 0.40178571 0.56478405 ... 0.64       0.50793651 0.58358663],-0.08664490359769611,"[-0.05758379 -0.07782609 -0.15494683 ...  0.         -0.01814882
 -0.159361  ]",0.9006235746614957,p > 0.05,0.8112705882352942,p > 0.05,0.8119636363636363,p > 0.05,0.5514,p > 0.05
46,CNV_mean,-45.624908110629306,97.24981622125861,0.1163982993800626,,,,,,,,,0.6574911438312567,1.0,0.4630582788671024,0.011206427015250542,0.0714,0.6809090909090909,0.0009090909090909149,0.4178,0.05232558139534882,0.05232558139534882,0.5000810239651415,[0.53694172 0.53694172 0.48879357 ... 0.48879357 0.46305828 0.51120643],0.6065974502822663,[0.65186751 0.60470588 0.43496622 ... 0.615      0.61921354 0.61904762],0.036005450585860334,"[ 0.20835504 -0.0154146  -0.18920744 ... -0.0625     -0.06453146
  0.07984617]",0.9190588081307545,p > 0.05,1.0,p > 0.05,0.7167272727272728,p > 0.05,0.6893485714285714,p > 0.05
47,CNV_std,-44.8794922178996,95.7589844357992,0.6258439772507405,,,,,,,,,0.19964821424246468,0.244,0.5960239651416122,0.022494553376906312,0.2656,0.6403726708074535,0.0118012422360248,0.0852,0.10873177418684826,0.10121297719436712,0.499484422657952,[0.59602397 0.59602397 0.40397603 ... 0.52249455 0.40397603 0.40397603],0.590160213612655,[0.64761905 0.64137087 0.49906191 ... 0.6097973  0.475      0.49906191],-0.03157224126895532,"[ 0.14061966  0.10479891 -0.23634126 ... -0.02127121 -0.3008829
 -0.23634126]",0.9006235746614957,p > 0.05,0.5449846153846155,p > 0.05,0.7167272727272728,p > 0.05,0.5514,p > 0.05
48,P1_mean,-45.412565881551465,96.82513176310293,0.12574154911423832,,,,,,,,,0.6113293350719571,1.0,0.41309912854030495,0.050136165577342046,0.867,0.5702702702702702,0.02972972972972976,0.8622,-0.01848428835489835,0.01848428835489835,0.5015488562091502,[0.55013617 0.44986383 0.41309913 ... 0.58690087 0.44986383 0.55013617],0.6160935894288959,[0.59       0.6372973  0.63333333 ... 0.72625969 0.61906977 0.66363636],0.04275589643158771,"[ 0.02173913  0.01239338  0.00188679 ...  0.21443996 -0.10404624
  0.12557275]",0.9066189480895138,p > 0.05,1.0,p > 0.05,0.9246,p > 0.05,0.9163058823529412,p > 0.05
49,P1_std,-45.31356402378402,96.62712804756804,-0.1917610650095286,,,,,,,,,0.4390551974609484,0.2498,0.566230936819172,0.051416122004357245,0.7266,0.5658064516129032,0.11419354838709675,0.661,-0.005405405405405461,0.005405405405405461,0.5003416122004357,[0.43376906 0.56623094 0.43376906 ... 0.44858388 0.44858388 0.44858388],0.596545607535966,[0.57657658 0.60470588 0.65248227 ... 0.6372973  0.63865546 0.50794913],0.028066971637811224,"[-0.06193858  0.01648352 -0.01070473 ...  0.03910615 -0.05410448
 -0.06299892]",0.9006235746614957,p > 0.05,0.5449846153846155,p > 0.05,0.8583652173913043,p > 0.05,0.8622418604651163,p > 0.05
50,P3a_mean,-45.503591421691794,97.00718284338359,0.10741817412652513,,,,,,,,,0.6637646947611004,0.7404,0.49451252723311545,0.012894880174291967,0.1244,0.665,0.014999999999999958,0.1838,0.0625,0.0625,0.4998177723311547,[0.48710512 0.48710512 0.48710512 ... 0.51289488 0.48710512 0.50548747],0.6047641059919098,[0.62205128 0.65818182 0.46875    ... 0.58272425 0.43366093 0.65166835],0.001935293467713743,"[-0.02824859 -0.01162791 -0.09395604 ...  0.02080859  0.08890562
  0.01973612]",0.9190588081307545,p > 0.05,1.0,p > 0.05,0.7167272727272728,p > 0.05,0.5514,p > 0.05
51,P3a_std,-45.27935710366907,96.55871420733814,-0.2107768917828119,,,,,,,,,0.3952434245933612,0.4948,0.5055964052287582,0.016625816993463993,0.2702,0.6190476190476191,0.047619047619047616,0.3904,-0.03331823769166076,0.10461279679109792,0.4999109150326798,[0.48337418 0.51662582 0.49440359 ... 0.50559641 0.51662582 0.51662582],0.5753912867663419,[0.62280702 0.58116883 0.5625     ... 0.62613982 0.6        0.64      ],-0.046058172654924234,"[ 0.00750477 -0.12514529 -0.03863823 ... -0.03506721  0.00929368
  0.        ]",0.9006235746614957,p > 0.05,0.8112705882352942,p > 0.05,0.7167272727272728,p > 0.05,0.6893485714285714,p > 0.05
52,P3b_mean,-45.464335986248486,96.92867197249697,0.08501281784208227,,,,,,,,,0.7309638152032819,0.2572,0.538766339869281,0.005678104575163434,0.1918,0.6504065040650406,0.016260162601625994,0.1256,0.09760127931769724,0.04045842217484008,0.5008600653594771,[0.4943219  0.53876634 0.4943219  ... 0.46123366 0.4943219  0.4943219 ],0.6085112306892816,[0.63268293 0.55833333 0.58215661 ... 0.5704607  0.61505508 0.6396217 ],0.03821618161332034,"[-0.03428571  0.09751369 -0.0231746  ... -0.02137059  0.0342325
 -0.00214961]",0.9447871686690834,p > 0.05,0.5449846153846155,p > 0.05,0.7167272727272728,p > 0.05,0.5514,p > 0.05
53,P3b_std,-45.2214990547552,96.4429981095104,-0.23419738499848763,,,,,,,,,0.34528096276802456,0.238,0.5425108932461873,0.020452069716775656,0.61,0.6049689440993788,0.09068322981366456,0.4468,0.030484237894052524,0.0636334091647709,0.4993908823529411,[0.47954793 0.52045207 0.54251089 ... 0.52045207 0.52045207 0.47954793],0.6075714107330473,[0.62947368 0.66061235 0.67479675 ... 0.58947368 0.61437047 0.65111111],0.024781391909314388,"[ 0.00561798  0.06317998  0.16045842 ...  0.01491166  0.07821229
 -0.04678363]",0.9006235746614957,p > 0.05,0.5449846153846155,p > 0.05,0.8119636363636363,p > 0.05,0.6893485714285714,p > 0.05
