,markers,AUC,p_value,p_corrected,significant
316,g_std,0.45833333333333337,0.03796203796203796,0.3785103785103785,p < 0.05 uncorrected
317,g_std,0.6666666666666666,0.03796203796203796,0.3785103785103785,p < 0.05 uncorrected
318,g_std,0.5972222222222222,0.03796203796203796,0.3785103785103785,p < 0.05 uncorrected
319,g_std,0.8194444444444445,0.03796203796203796,0.3785103785103785,p < 0.05 uncorrected
320,g_n_mean,0.59375,0.18181818181818182,0.7211538461538461,p > 0.05
321,g_n_mean,0.5687500000000001,0.18181818181818182,0.7211538461538461,p > 0.05
322,g_n_mean,0.725,0.18181818181818182,0.7211538461538461,p > 0.05
323,g_n_mean,0.775,0.18181818181818182,0.7211538461538461,p > 0.05
324,g_n_mean,0.5185185185185185,0.18181818181818182,0.7211538461538461,p > 0.05
325,g_n_mean,0.5061728395061728,0.18181818181818182,0.7211538461538461,p > 0.05
326,g_n_mean,0.4722222222222222,0.18181818181818182,0.7211538461538461,p > 0.05
327,g_n_mean,0.6041666666666667,0.18181818181818182,0.7211538461538461,p > 0.05
328,g_n_mean,0.3888888888888889,0.18181818181818182,0.7211538461538461,p > 0.05
