,auc,Model
827,0.459146624547435,Shuffled
828,0.4953691162686408,Shuffled
829,0.4653256727351501,Shuffled
830,0.5507844051306192,Shuffled
831,0.5145853151390887,Shuffled
832,0.5341977349247536,Shuffled
833,0.5076768824851576,Shuffled
834,0.4832185392611178,Shuffled
835,0.4915280299408581,Shuffled
836,0.5116577304005028,Shuffled
837,0.47967002726280594,Shuffled
838,0.5282777401873374,Shuffled
839,0.539667557165596,Shuffled
840,0.5468682449794778,Shuffled
841,0.5053017993147292,Shuffled
842,0.43823216324303943,Shuffled
843,0.5274911284093781,Shuffled
844,0.5184785670441858,Shuffled
845,0.5033985242106591,Shuffled
846,0.527550538766577,Shuffled
847,0.509624188513311,Shuffled
848,0.4812211053979677,Shuffled
849,0.48110831401812293,Shuffled
850,0.46309385140207776,Shuffled
851,0.4728323543759519,Shuffled
852,0.4854310660359424,Shuffled
853,0.44549775848212175,Shuffled
854,0.47156084995328784,Shuffled
855,0.5102377413872022,Shuffled
856,0.462659969081421,Shuffled
857,0.5493350504906666,Shuffled
858,0.44974895873805354,Shuffled
859,0.4814507376920904,Shuffled
860,0.49073470573713945,Shuffled
861,0.5069045073673405,Shuffled
862,0.48549173085323094,Shuffled
863,0.5450958476064749,Shuffled
864,0.5328179927103986,Shuffled
865,0.5087546585310687,Shuffled
866,0.5555168939606403,Shuffled
867,0.4770718160275564,Shuffled
868,0.4742254428756703,Shuffled
869,0.5374287824656954,Shuffled
870,0.5306042490809126,Shuffled
871,0.4998397334150278,Shuffled
872,0.5409383750641255,Shuffled
873,0.512448771470104,Shuffled
874,0.5098180957804404,Shuffled
875,0.5280724843536482,Shuffled
876,0.4955161515551648,Shuffled
877,0.5017956353322546,Shuffled
878,0.5144759454511776,Shuffled
879,0.5066040072306182,Shuffled
880,0.525631627476775,Shuffled
881,0.5487760687459369,Shuffled
882,0.5361911610092048,Shuffled
883,0.5241426551672113,Shuffled
884,0.5398743825901151,Shuffled
885,0.4992790233462605,Shuffled
886,0.5186388768267032,Shuffled
887,0.47320481939363235,Shuffled
888,0.49973547384021916,Shuffled
889,0.5477261686560712,Shuffled
890,0.5723223798642517,Shuffled
891,0.5692716676185656,Shuffled
892,0.5829750682970477,Shuffled
893,0.596332160847912,Shuffled
894,0.5026740784778057,Shuffled
895,0.5232664434437883,Shuffled
896,0.5491860445185599,Shuffled
897,0.46440786650689236,Shuffled
898,0.5155896167573785,Shuffled
899,0.4534602089143095,Shuffled
900,0.44051652503485617,Shuffled
901,0.42751671116412576,Shuffled
902,0.4882247713709852,Shuffled
903,0.49054973148293185,Shuffled
904,0.4703677233968987,Shuffled
905,0.48858888892881636,Shuffled
906,0.48565838001493533,Shuffled
907,0.5200855172917056,Shuffled
908,0.46879955929599504,Shuffled
909,0.48167331517694906,Shuffled
910,0.49312110631480605,Shuffled
911,0.48443085468778174,Shuffled
912,0.4680242678355886,Shuffled
913,0.46159011007915485,Shuffled
914,0.4989797087598141,Shuffled
915,0.4856340065653706,Shuffled
916,0.5212848303714261,Shuffled
917,0.5086443689019838,Shuffled
918,0.46118626310495403,Shuffled
919,0.5278452306800002,Shuffled
920,0.5192278657617765,Shuffled
921,0.5221131324735764,Shuffled
922,0.4443289099894671,Shuffled
923,0.4852363115007276,Shuffled
924,0.5443943999263148,Shuffled
925,0.4765476303426041,Shuffled
926,0.5010156036677643,Shuffled
927,0.4628931993735848,Shuffled
928,0.46039271407498816,Shuffled
929,0.4252203329171249,Shuffled
930,0.49792242743567333,Shuffled
931,0.5394440442516608,Shuffled
932,0.49431542268754314,Shuffled
933,0.4800502274779106,Shuffled
934,0.5370913572471683,Shuffled
935,0.5342235091352497,Shuffled
936,0.4934602224216634,Shuffled
937,0.5071035754258844,Shuffled
938,0.4537418579242867,Shuffled
939,0.4593657570873512,Shuffled
940,0.5090018942019356,Shuffled
941,0.5304906064562313,Shuffled
942,0.49332246372182764,Shuffled
943,0.46649776911158397,Shuffled
944,0.4563080492953374,Shuffled
945,0.4873317506862934,Shuffled
946,0.48452208880043984,Shuffled
947,0.4938058301554669,Shuffled
948,0.5197675170363395,Shuffled
949,0.5215650904321754,Shuffled
950,0.48229374546786746,Shuffled
951,0.5017686010266861,Shuffled
952,0.5229007245741115,Shuffled
953,0.5676139638572513,Shuffled
954,0.5153781003353372,Shuffled
955,0.5513638918686276,Shuffled
956,0.5514761822828576,Shuffled
957,0.4299782956404635,Shuffled
958,0.4761721246550653,Shuffled
959,0.5225091520351454,Shuffled
960,0.4617869013910013,Shuffled
961,0.4254500779688216,Shuffled
962,0.460754653603103,Shuffled
963,0.5401446158737124,Shuffled
964,0.5895293656862111,Shuffled
965,0.5169771252593787,Shuffled
966,0.513063485526585,Shuffled
967,0.4852686523212821,Shuffled
968,0.48676074693553684,Shuffled
969,0.47899534501500735,Shuffled
970,0.4280900611994623,Shuffled
971,0.48329361617132804,Shuffled
972,0.49083670866108314,Shuffled
973,0.4563010897148828,Shuffled
974,0.5050539367417135,Shuffled
975,0.5272892105716405,Shuffled
976,0.48184863355653584,Shuffled
977,0.4978680882565455,Shuffled
978,0.5167537432094914,Shuffled
979,0.49937927836513935,Shuffled
980,0.48810488422676396,Shuffled
981,0.4316357573803874,Shuffled
982,0.5362996587678838,Shuffled
983,0.4607399154095235,Shuffled
984,0.5517968601632504,Shuffled
985,0.5276119763114254,Shuffled
986,0.4723022295360121,Shuffled
987,0.5181739545770527,Shuffled
988,0.518170929223369,Shuffled
989,0.5015916933917344,Shuffled
990,0.5025949729589253,Shuffled
991,0.47577307484988396,Shuffled
992,0.4921718987099103,Shuffled
993,0.5362444443399095,Shuffled
994,0.4487321717028169,Shuffled
995,0.5086288283325222,Shuffled
996,0.5052107028298842,Shuffled
997,0.507973938754158,Shuffled
998,0.5277301194989257,Shuffled
999,0.45364036872069236,Shuffled
