,markers,AUC,p_value,p_corrected,significant
180,d,0.35384615384615387,0.07292707292707293,0.3792207792207792,p > 0.05
181,d,0.6282051282051282,0.07292707292707293,0.3792207792207792,p > 0.05
182,d,0.5974358974358974,0.07292707292707293,0.3792207792207792,p > 0.05
183,d,0.6106666666666667,0.07292707292707293,0.3792207792207792,p > 0.05
184,d,0.6,0.07292707292707293,0.3792207792207792,p > 0.05
185,d,0.5973333333333333,0.07292707292707293,0.3792207792207792,p > 0.05
186,d,0.5586666666666666,0.07292707292707293,0.3792207792207792,p > 0.05
187,d,0.4426666666666667,0.07292707292707293,0.3792207792207792,p > 0.05
188,d,0.5333333333333333,0.07292707292707293,0.3792207792207792,p > 0.05
189,d,0.48408488063660476,0.07292707292707293,0.3792207792207792,p > 0.05
190,d_n,0.4230769230769231,0.8611388611388612,0.9329004329004329,p > 0.05
191,d_n,0.37435897435897436,0.8611388611388612,0.9329004329004329,p > 0.05
192,d_n,0.5653846153846154,0.8611388611388612,0.9329004329004329,p > 0.05
193,d_n,0.4093333333333333,0.8611388611388612,0.9329004329004329,p > 0.05
194,d_n,0.45866666666666667,0.8611388611388612,0.9329004329004329,p > 0.05
195,d_n,0.576,0.8611388611388612,0.9329004329004329,p > 0.05
196,d_n,0.4666666666666667,0.8611388611388612,0.9329004329004329,p > 0.05
197,d_n,0.392,0.8611388611388612,0.9329004329004329,p > 0.05
198,d_n,0.5106666666666667,0.8611388611388612,0.9329004329004329,p > 0.05
199,d_n,0.4986737400530504,0.8611388611388612,0.9329004329004329,p > 0.05
200,a_n,0.48589743589743595,0.7372627372627373,0.930117501546073,p > 0.05
201,a_n,0.41025641025641024,0.7372627372627373,0.930117501546073,p > 0.05
202,a_n,0.4217948717948718,0.7372627372627373,0.930117501546073,p > 0.05
203,a_n,0.4493333333333333,0.7372627372627373,0.930117501546073,p > 0.05
204,a_n,0.5519999999999999,0.7372627372627373,0.930117501546073,p > 0.05
205,a_n,0.5933333333333333,0.7372627372627373,0.930117501546073,p > 0.05
206,a_n,0.488,0.7372627372627373,0.930117501546073,p > 0.05
207,a_n,0.4853333333333334,0.7372627372627373,0.930117501546073,p > 0.05
208,a_n,0.48133333333333334,0.7372627372627373,0.930117501546073,p > 0.05
209,a_n,0.4562334217506631,0.7372627372627373,0.930117501546073,p > 0.05
210,a,0.38717948717948714,0.9170829170829171,0.9537662337662338,p > 0.05
211,a,0.4461538461538461,0.9170829170829171,0.9537662337662338,p > 0.05
212,a,0.4435897435897436,0.9170829170829171,0.9537662337662338,p > 0.05
213,a,0.6000000000000001,0.9170829170829171,0.9537662337662338,p > 0.05
214,a,0.45866666666666667,0.9170829170829171,0.9537662337662338,p > 0.05
215,a,0.56,0.9170829170829171,0.9537662337662338,p > 0.05
216,a,0.4653333333333333,0.9170829170829171,0.9537662337662338,p > 0.05
217,a,0.48000000000000004,0.9170829170829171,0.9537662337662338,p > 0.05
218,a,0.37866666666666665,0.9170829170829171,0.9537662337662338,p > 0.05
219,a,0.3978779840848807,0.9170829170829171,0.9537662337662338,p > 0.05
220,CNV,0.5615384615384614,0.2677322677322677,0.6136363636363635,p > 0.05
221,CNV,0.46794871794871795,0.2677322677322677,0.6136363636363635,p > 0.05
222,CNV,0.4641025641025641,0.2677322677322677,0.6136363636363635,p > 0.05
223,CNV,0.42000000000000004,0.2677322677322677,0.6136363636363635,p > 0.05
224,CNV,0.5559999999999999,0.2677322677322677,0.6136363636363635,p > 0.05
225,CNV,0.5906666666666667,0.2677322677322677,0.6136363636363635,p > 0.05
226,CNV,0.6333333333333333,0.2677322677322677,0.6136363636363635,p > 0.05
227,CNV,0.428,0.2677322677322677,0.6136363636363635,p > 0.05
228,CNV,0.5186666666666666,0.2677322677322677,0.6136363636363635,p > 0.05
229,CNV,0.5198938992042441,0.2677322677322677,0.6136363636363635,p > 0.05
230,P1,0.5846153846153845,0.2827172827172827,0.6136363636363635,p > 0.05
231,P1,0.5333333333333333,0.2827172827172827,0.6136363636363635,p > 0.05
232,P1,0.5717948717948718,0.2827172827172827,0.6136363636363635,p > 0.05
233,P1,0.5253333333333333,0.2827172827172827,0.6136363636363635,p > 0.05
234,P1,0.6493333333333334,0.2827172827172827,0.6136363636363635,p > 0.05
235,P1,0.6280000000000001,0.2827172827172827,0.6136363636363635,p > 0.05
236,P1,0.364,0.2827172827172827,0.6136363636363635,p > 0.05
237,P1,0.43866666666666665,0.2827172827172827,0.6136363636363635,p > 0.05
238,P1,0.45333333333333337,0.2827172827172827,0.6136363636363635,p > 0.05
239,P1,0.40848806366047746,0.2827172827172827,0.6136363636363635,p > 0.05
240,P3a,0.5307692307692308,0.27372627372627373,0.6136363636363635,p > 0.05
241,P3a,0.5846153846153846,0.27372627372627373,0.6136363636363635,p > 0.05
